"from","to","weight"
"Pengfei Wang 0008","Charu C. Aggarwal",2
"Saket Sathe 0001","Charu C. Aggarwal",2
"Charu C. Aggarwal","Shuai Ma 0001",2
"Charu C. Aggarwal","Srinivasan Parthasarathy 0002",2
"Suhang Wang","Charu C. Aggarwal",4
"Wenqing Hu","Charu C. Aggarwal",2
"Yanjie Fu","Charu C. Aggarwal",6
"Daejin Choi","Chen-Nee Chuah",2
"Jinyoung Han","Chen-Nee Chuah",2
"Jungseock Joo","Chen-Nee Chuah",2
"Chen Avin","David Peleg",2
"Chen Avin","Yinon Nahum",2
"Chen Avin","Zvi Lotker",2
"Chen Gao","Depeng Jin",2
"Huandong Wang","Chen Gao",2
"Chen Gao","Yong Li 0008",2
"Chen Gao","Zhi-Li Zhang",2
"Jianfeng Jia","Chen Li 0001",2
"Chen Li 0001","Michael J. Carey 0001",2
"Chen Li 0027","Yasuhiko Morimoto",2
"Chen Lin","Jeanne M. Huddleston",2
"Chen Lin","Julie S. Ivy",2
"Chen Lin","Min Chi",2
"Chen Lin","Muge Capan",2
"Yuan Zhang","Chen Lin",2
"Chen Wu","Ming Yan",2
"Chenchen Xu","Lizhen Qu",2
"Qing Wang 0002","Chenchen Xu",2
"Qiongkai Xu","Chenchen Xu",2
"Cheng-Chin Tu","Mi-Yen Yeh",2
"Cheng-Chin Tu","Tei-Wei Kuo",2
"Li-Jung Chen","Cheng-Juei Yu",2
"Sheng-De Wang","Cheng-Juei Yu",2
"Yi-Hsin Wu","Cheng-Juei Yu",2
"Cheng-Kang Hsieh","Deborah Estrin",2
"Cheng-Kang Hsieh","Longqi Yang",2
"Cheng-Kang Hsieh","Serge J. Belongie",2
"Cheng-Kang Hsieh","Tsung-Yi Lin",2
"Cheng-Kang Hsieh","Yin Cui",2
"Hsin-Yu Chen","Cheng-Te Li",2
"Cheng-Yuan Ke","Jennifer Lavergne",2
"Cheng-Yuan Ke","Jian Chen 0032",2
"Cheng-Yuan Ke","Ryan Benton",2
"Shaaban Abbady","Cheng-Yuan Ke",2
"Cheng-Yuan Ke","Vijay V. Raghavan 0001",2
"Chengzhi Lu","Cheng-Zhong Xu 0001",2
"Guoyao Xu","Cheng-Zhong Xu 0001",2
"Kejiang Ye","Cheng-Zhong Xu 0001",2
"Cheng-Zhong Xu 0001","Tongxin Bai",2
"Tingting Nian","Cheng Chen",2
"Yuheng Hu","Cheng Chen",2
"Cheng He","Geoff Holmes 0001",2
"Hong Cheng","Cheng He",2
"Jiajin Zhang","Cheng He",2
"Cheng He","Jianfeng Qian",2
"Cheng He","Jianfeng Zhang",4
"Cheng He","Keli Zhang",2
"Lujia Pan","Cheng He",2
"Patrick P. C. Lee","Cheng He",2
"Wei Fan 0001","Cheng He",2
"Cheng Li 0012","Jiaqi Ma 0001",2
"Cheng Li 0012","Qiaozhu Mei",2
"Cheng Li 0012","Xiaoxiao Guo",2
"Yuan He","Cheng Wang",4
"Cheng Wang","Yujuan Fang",2
"Cheng Wang","Zheng Tan",2
"Jiabao Sun","Chengfei Liu",2
"Jiajie Xu 0001","Chengfei Liu",2
"Kai Zheng 0001","Chengfei Liu",2
"Chenghao Liu","Martin Ester",2
"Steven C. H. Hoi","Chenghao Liu",2
"Xin Wang 0019","Chenghao Liu",2
"Chenghong Wang","Chumeng Xu",2
"Chenghong Wang","Hongyu Duan",2
"Priya Govindan","Chenghong Wang",2
"Chenghong Wang","Sucheta Soundarajan",2
"Fatma Arslan","Chengkai Li",2
"Chengkai Li","Mark Tremayne",2
"Naeemul Hassan","Chengkai Li",2
"Fumin Shen","Chengkun He",2
"Chengkun He","Heng Tao Shen",2
"Jie Chen","Chengkun He",2
"Jie Shao","Chengkun He",2
"Chengkun He","Lianli Gao",2
"Chenglong Wang","Feijun Jiang",2
"Chenglong Wang","Hongxia Yang",2
"Ling Chen 0006","Chengqi Zhang",2
"Wei Wu 0011","Chengqi Zhang",2
"Chenguang Wang","Haoran Li 0003",2
"Chenguang Wang","Jiawei Han 0001",2
"Chenguang Wang","Ming Zhang 0004",2
"Chenguang Wang","Yangqiu Song",2
"Chenguang Wang","Yizhou Sun",2
"Chengxi Zang","Christos Faloutsos",2
"Chengxi Zang","Peng Cui 0001",2
"Chengxi Zang","Wenwu Zhu 0001",2
"Dominic Seyler","ChengXiang Zhai",2
"Ismini Lourentzou","ChengXiang Zhai",2
"Shubhra Kanti Karmaker Santu","ChengXiang Zhai",2
"Yiren Wang","ChengXiang Zhai",2
"Chengyao Chen","Wenjie Li 0002",2
"Chengyao Chen","Zhitao Wang",2
"Chengyu Dai","Daniel T. Zhang",2
"Chengyu Dai","Eric M. Schwartz",2
"Chengyu Dai","Guangsha Shi",2
"Chengyu Dai","Jacob D. Abernethy",2
"Chengyu Dai","Jared Webb",2
"Chengzhi Lu","Guoyao Xu",2
"Chengzhi Lu","Kejiang Ye",2
"Chengzhi Lu","Tongxin Bai",2
"Chengzhong Xu 0001","Siyuan Liu",2
"Chenhao Xie 0002","Haixun Wang",2
"Chenhao Xie 0002","Hanghang Tong",2
"Chenhao Xie 0002","Jiaqing Liang",2
"Chenhao Xie 0002","Kezun Zhang",2
"Chenhao Xie 0002","Lihan Chen",2
"Chenhao Xie 0002","Wei Wang 0009",2
"Chenhao Xie 0002","Yanghua Xiao",2
"Jialong Han","Chenliang Li",2
"Minh C. Phan","Chenliang Li",2
"Qiang Chen","Chenliang Li",2
"Chenliang Li","Wenjie Li 0002",2
"Yi Tay","Chenliang Li",2
"Chenwei Zhang","Chun-Ta Lu",2
"Jiawei Zhang 0001","Chenwei Zhang",2
"Chenwei Zhang","John Zulueta",2
"Junxing Zhu","Chenwei Zhang",2
"Chenwei Zhang","Kelly Ryan",2
"Lei Zheng 0001","Chenwei Zhang",2
"Lifang He 0001","Chenwei Zhang",2
"Chenwei Zhang","Nan Du",2
"Chenwei Zhang","Olu Ajilore",2
"Chenwei Zhang","Philip S. Yu",6
"Quanyuan Wu","Chenwei Zhang",2
"Chenwei Zhang","Wei Fan 0001",2
"Chenwei Zhang","Yaliang Li",2
"Chenxiao Wang","Florian Helff",2
"Chenxiao Wang","Jason Arenson",2
"Chenxiao Wang","Laurent d'Orazio",2
"Chenxiao Wang","Le Gruenwald",2
"Chenxin Zhang","Dan Ye",2
"Jiazhi Ni","Chenxin Zhang",2
"Jie Liu 0008","Chenxin Zhang",2
"Chenxin Zhang","Zhirou Ma",2
"Chenyan Xiong","Eduard H. Hovy",2
"Chenyan Xiong","Jamie Callan",4
"Chenyan Xiong","Russell Power",2
"Chenyan Xiong","Zhengzhong Liu 0001",2
"Chenyu Hou","Jing Fan",2
"Chenzi Zhang","Fan Wei",2
"Chenzi Zhang","Qin Liu",2
"Chenzi Zhang","Zhenguo Li",2
"Chenzi Zhang","Zhihao Gavin Tang",2
"Chetan Gupta 0001","Hsiu-Khuern Tang",2
"Kosta Ristovski","Chetan Gupta 0001",2
"Chetan Gupta 0001","Kunihiko Harada",2
"Deepak Kumar 0008","Chetan Kumar",2
"Chetan Kumar","Ming Shao",2
"Chi-Hsuan Huang","Chu-Cheng Hsieh",2
"Chi-Hsuan Huang","Kun-Ta Chuang",2
"Ying-Chun Lin","Chi-Hsuan Huang",2
"Chi-Hsuan Huang","Yu-Chen Shu",2
"Chi Zhang 0013","Dandan Zheng",2
"Hengle Jiang","Chi Zhang 0013",2
"Hongfeng Yu","Chi Zhang 0013",2
"Chi Zhang 0013","Josiah Mcallister",2
"Lina Yu","Chi Zhang 0013",2
"Chi Zhang","Cui Lin",2
"Chi Zhang","Erjia Yan",2
"Chi Zhang","Jianliang Gao",2
"Chi Zhang","Jin Zhang",2
"Chi Zhang","Wei-Shih Yang",2
"Chi Zhang","Xiaohua Hu 0001",2
"Xinli Yu","Chi Zhang",2
"Zheng Chen 0010","Chi Zhang",2
"Chia-An Yu","Tak-Shing Chan",2
"Chia-An Yu","Yi-Hsuan Yang",2
"Ching-Han Cheng","Chia-Yu Lee",2
"Hsiao-Wei Hu","Chia-Yu Lee",2
"Yun-Chu Chung","Chia-Yu Lee",2
"Xiaoli Du","Chiew Tong Lau",2
"Xuntao Cheng","Chiew Tong Lau",2
"Chih-Kai Chang","Don-Lin Yang",2
"Josh Jia-Ching Ying","Chih-Kai Chang",2
"Po-Yu Huang","Chih-Kai Chang",2
"Chun-Jie Chen","Chih-Wei Yi",2
"Guanyao Li","Chih-Wei Yi",2
"Sheng-Yun Huang","Chih-Wei Yi",2
"Wen-Chih Peng","Chih-Wei Yi",2
"Xiaochuan Gou","Chih-Wei Yi",2
"Chih-Ya Shen","De-Nian Yang",2
"Chih-Ya Shen","Hong-Han Shuai",2
"Chih-Ya Shen","Liang-Hao Huang",2
"Chih-Ya Shen","Ming-Syan Chen",2
"Chih-Ya Shen","Wang-Chien Lee",2
"Chih-Yu Chao","Chuan-Ju Wang",2
"Chih-Yu Chao","Hsiu-Wei Yang",2
"Chih-Yu Chao","Ming-Feng Tsai",2
"Chih-Yu Chao","Yi-Fan Chu",2
"Christian Klaue","Chih Lai",2
"Qian Zhao","Chih Lai",2
"Chin-Jung Hsu","Flavio Villanustre",2
"Chin-Jung Hsu","Vincent W. Freeh",2
"Hsiao-Wei Hu","Ching-Han Cheng",2
"Ching-Han Cheng","Yun-Chu Chung",2
"Jeremy L. Warner","Ching-Hua Chen",2
"Pei-Yun Sabrina Hsueh","Ching-Hua Chen",2
"Zhijun Yin","Ching-Hua Chen",2
"Lucky Dhakad","Chiranjib Bhattacharyya",2
"Chiranjib Bhattacharyya","Mihir Kale",2
"Mrinal Kanti Das","Chiranjib Bhattacharyya",2
"Chiranjib Bhattacharyya","Samik Datta",2
"Chiranjib Bhattacharyya","Vivek Mehta",2
"Emilio Ferrara","Chiranth Gopal",2
"Keith Burghardt","Chiranth Gopal",2
"Chiranth Gopal","Kristina Lerman",2
"Nazanin Alipourfard","Chiranth Gopal",2
"Chuan Yu Foo","Chiu Yuen Koo",2
"Chiu Yuen Koo","Clemens Mewald",2
"Denis Baylor","Chiu Yuen Koo",2
"Eric Breck","Chiu Yuen Koo",2
"Heng-Tze Cheng","Chiu Yuen Koo",2
"Chiu Yuen Koo","Jarek Wilkiewicz",2
"Levent Koc 0001","Chiu Yuen Koo",2
"Chiu Yuen Koo","Lukasz Lew",2
"Chiu Yuen Koo","Martin Wicke",2
"Chiu Yuen Koo","Martin Zinkevich",2
"Mustafa Ispir","Chiu Yuen Koo",2
"Chiu Yuen Koo","Neoklis Polyzotis",2
"Noah Fiedel","Chiu Yuen Koo",2
"Salem Haykal","Chiu Yuen Koo",2
"Chiu Yuen Koo","Steven Euijong Whang",2
"Chiu Yuen Koo","Sudip Roy 0002",2
"Chiu Yuen Koo","Sukriti Ramesh",2
"Vihan Jain","Chiu Yuen Koo",2
"Chiu Yuen Koo","Xin Zhang",2
"Zakaria Haque","Chiu Yuen Koo",2
"Chiyu Cai","Daniel Zeng",2
"Chiyu Cai","Linjing Li",2
"Cho-Jui Hsieh","Inderjit S. Dhillon",2
"Cho-Jui Hsieh","James Sharpnack",2
"Liwei Wu","Cho-Jui Hsieh",2
"Cho-Jui Hsieh","Si Si",2
"Heyan Huang","Chong Feng",2
"Yashen Wang","Chong Feng",2
"Chong Zhou","Randy C. Paffenroth",2
"Kathrin Ballweg","Chris Biemann",2
"Manuel Kaufmann","Chris Biemann",2
"Steffen Remus","Chris Biemann",2
"Tatiana von Landesberger","Chris Biemann",2
"Chris Cormier","Elke A. Rundensteiner",2
"Chris Cormier","Hui Zheng",2
"Lei Cao 0004","Chris Cormier",2
"Mingrui Wei","Chris Cormier",2
"Domitille Couloumb","Chris Healey",2
"Chris Healey","Jonathan Healey",2
"Chris Healey","Stuart Sheehan",2
"Rui Wang","Chris McDonald",2
"Wei Liu 0006","Chris McDonald",2
"Jill Irvine","Christan Grant",2
"Le Gruenwald","Christan Grant",2
"Manar Landis","Christan Grant",2
"Christan Grant","Mohiuddin Solaimani",2
"Phanindra Jalla","Christan Grant",2
"Yan Liang","Christan Grant",4
"Claudia Plant","Christian Böhm",4
"Dominik Mautz","Christian Böhm",4
"Linfei Zhou","Christian Böhm",2
"Wei Ye 0001","Christian Böhm",4
"Kostadin Cvejoski","Christian Bauckhage",2
"Rafet Sifa","Christian Bauckhage",2
"Christian Hansen 0004","Christina Lioma",2
"Christian Hansen 0004","Stephen Alstrup",2
"Qian Zhao","Christian Klaue",2
"Chu-hua Kuei","Christian N. Madu",2
"Christian N. Madu","Picheng Lee",2
"Giancarlo Pellegrino","Christian Rossow",2
"Christian Rossow","Michael Backes 0001",2
"Milivoj Simeonovski","Christian Rossow",2
"Stephen Alstrup","Christina Lioma",2
"Corbin Robeck","Christina Viau Haden",2
"Heather M. Reed","Christina Viau Haden",2
"Maria Castro","Christina Viau Haden",2
"Michael Pires","Christina Viau Haden",2
"Richard P. Vinci","Christina Viau Haden",2
"Trevor Verdonik","Christina Viau Haden",2
"Wojciech Z. Misiolek","Christina Viau Haden",2
"Christine Balili","Uichin Lee",2
"Pierre-Alain Fouque","Christine Largouët",2
"Christine Zarges","Gaël Beck",2
"Christine Zarges","Mustapha Lebbah",2
"Zaineb Chelly Dagdia","Christine Zarges",2
"Christoph A. Keller","J. Nathan Kutz",2
"Christoph A. Keller","Mathew J. Evans",2
"Christoph A. Keller","Steven Pawson",2
"Jasmin Pielorz","Christoph H. Lampert",2
"Markus Straub","Christoph H. Lampert",2
"Matthias Prandtstetter","Christoph H. Lampert",2
"Christoph Trattner","David Elsweiler",2
"Eelco Herder","Christoph Trattner",2
"Markus Rokicki","Christoph Trattner",2
"Christophe Cérin","Fouste Yuehgoh",2
"Christophe Cérin","Jean-Luc Gaudiot",2
"Christophe Cérin","Mustapha Lebbah",2
"Iwao Fujino","Christophe Claramunt",2
"Christophe Van Gysel","Grzegorz Kukla",2
"Christophe Van Gysel","Matteo Venanzi",2
"Christophe Van Gysel","Nicola Cancedda",2
"Christophe Van Gysel","Piotr Grudzien",2
"Christophe Van Gysel","Roy Rosemarin",2
"Maxim Sviridenko","Christopher A. Wilkens",2
"Prabhakar Krishnamurthy","Christopher A. Wilkens",2
"Christopher A. Wilkens","Rad Niazadeh",2
"Christopher A. Wilkens","Ruggiero Cavallo",4
"Ramu Nerella","Christopher Gropp",2
"Yuheng Du","Christopher Gropp",2
"Christopher J. Prom","James A. Hutchinson",2
"Christopher J. Prom","Kevin Hamilton",2
"Christopher J. Prom","Mark Sammons",2
"Elaheh Alipour Chavary","Christopher Leckie",2
"Sarah M. Erfani","Christopher Leckie",2
"Christopher Lucas 0001","Rik Sarkar",2
"Christopher Polack","Eric Gilbert",2
"Christopher Polack","Irfan A. Essa",2
"Julia Deeb-Swihart","Christopher Polack",2
"Christopher S. Gates","Kevin A. Roundy",2
"Kyle Soska","Christopher S. Gates",2
"Christopher S. Gates","Nicolas Christin",2
"Mudhakar Srivatsa","Christopher Simpkin",2
"Raghu K. Ganti","Christopher Simpkin",2
"Iulia Popescu","Christos Anagnostopoulos",2
"Kurt Portelli","Christos Anagnostopoulos",2
"Natascha Harth","Christos Anagnostopoulos",2
"Christos Anagnostopoulos","Nikos Ntarmos",2
"Danai Koutra","Christos Faloutsos",2
"Christos Faloutsos","Jean Bolot",2
"Jisu Kim","Christos Faloutsos",2
"Kijung Shin","Christos Faloutsos",2
"Peng Cui 0001","Christos Faloutsos",2
"Shenghua Liu","Christos Faloutsos",2
"Smriti Bhagat","Christos Faloutsos",2
"Stratis Ioannidis","Christos Faloutsos",2
"Tsubasa Takahashi 0001","Christos Faloutsos",2
"Udi Weinsberg","Christos Faloutsos",2
"Christos Faloutsos","Wenwu Zhu 0001",2
"Chu-Cheng Hsieh","Kun-Ta Chuang",2
"Ying-Chun Lin","Chu-Cheng Hsieh",2
"Chu-Cheng Hsieh","Yu-Chen Shu",2
"Chu-hua Kuei","Picheng Lee",2
"Hsiu-Wei Yang","Chuan-Ju Wang",2
"Chuan-Ju Wang","Ming-Feng Tsai",2
"Yi-Fan Chu","Chuan-Ju Wang",2
"Fuzhen Zhuang","Chuan Shi",2
"Jing Zheng","Chuan Shi",2
"Chuan Yu Foo","Clemens Mewald",2
"Denis Baylor","Chuan Yu Foo",2
"Eric Breck","Chuan Yu Foo",2
"Heng-Tze Cheng","Chuan Yu Foo",2
"Chuan Yu Foo","Jarek Wilkiewicz",2
"Chuan Yu Foo","Levent Koc 0001",2
"Chuan Yu Foo","Lukasz Lew",2
"Chuan Yu Foo","Martin Wicke",2
"Chuan Yu Foo","Martin Zinkevich",2
"Chuan Yu Foo","Mustafa Ispir",2
"Chuan Yu Foo","Neoklis Polyzotis",2
"Noah Fiedel","Chuan Yu Foo",2
"Chuan Yu Foo","Salem Haykal",2
"Chuan Yu Foo","Steven Euijong Whang",2
"Chuan Yu Foo","Sudip Roy 0002",2
"Chuan Yu Foo","Sukriti Ramesh",2
"Chuan Yu Foo","Vihan Jain",2
"Chuan Yu Foo","Xin Zhang",2
"Chuan Yu Foo","Zakaria Haque",2
"Chuanren Liu","Eric P. Xing",2
"Chuanren Liu","Hengshu Zhu",2
"Chuanren Liu","Hui Xiong 0001",6
"Chuanren Liu","Jie Zhang 0012",2
"Chuanren Liu","Jieping Ye",2
"Kai Zhang 0001","Chuanren Liu",2
"Chuanren Liu","Mingfei Teng",2
"Chuanren Liu","Xinjiang Lu",4
"Yanchi Liu","Chuanren Liu",4
"Zhiwen Yu 0001","Chuanren Liu",2
"Fenglong Ma","Chuishi Meng",2
"Chuishi Meng","Houping Xiao",2
"Chuishi Meng","Jing Gao",2
"Chuishi Meng","Jing Gao 0004",2
"Chuishi Meng","Lu Su",4
"Chuishi Meng","Qi Li 0012",2
"Chuishi Meng","Qing He",2
"Chuishi Meng","Yu Cui",2
"Hesam Salehian","Chul Lee",2
"Patrick D. Howell","Chul Lee",2
"Chumeng Xu","Hongyu Duan",2
"Priya Govindan","Chumeng Xu",2
"Chumeng Xu","Sucheta Soundarajan",2
"Guanyao Li","Chun-Jie Chen",2
"Chun-Jie Chen","Sheng-Yun Huang",2
"Chun-Jie Chen","Wen-Chih Peng",2
"Chun-Jie Chen","Xiaochuan Gou",2
"I-Cheng Chang","Chun-Man Lin",2
"Yudi Pratama Halim","Chun-Man Lin",2
"Guixiang Ma","Chun-Ta Lu",2
"Jingyuan Zhang","Chun-Ta Lu",2
"Lifang He 0001","Chun-Ta Lu",4
"Nan Du","Chun-Ta Lu",2
"Chun-Ta Lu","Philip S. Yu",8
"Shen Wang 0005","Chun-Ta Lu",2
"Wei Fan 0001","Chun-Ta Lu",2
"Chun-Ta Lu","Weixiang Shao",2
"Yaliang Li","Chun-Ta Lu",2
"Chun-Ta Lu","Yi Chang 0001",2
"Lu-Hung Chen","Chun-Wei Lin",2
"Shyue-Liang Wang","Chun-Wei Lin",2
"Tzung-Pei Hong","Chun-Wei Lin",2
"Jiajun Bu","Chun Chen 0001",2
"Martin Ester","Chun Chen 0001",2
"Steven C. H. Hoi","Chun Chen 0001",2
"Xin Wang 0019","Chun Chen 0001",2
"Chun Wang","Guodong Long",2
"Chun Wang","Jing Jiang 0002",2
"Chun Wang","Shirui Pan",2
"Chun Wang","Xingquan Zhu",2
"Chung-Yen Lin","D. T. Lee",2
"Jan-Ming Ho","Chung-Yen Lin",2
"Wei-Chun Chung","Chung-Yen Lin",2
"Chung Hwan Kim","Dongyan Xu",2
"I Luk Kim","Chung Hwan Kim",2
"Kyungtae Kim","Chung Hwan Kim",2
"Chung Hwan Kim","Xiangyu Zhang 0001",2
"Chung Hwan Kim","Yonghwi Kwon",2
"Chung Hwan Kim","Yunhui Zheng",2
"Chung Ming Cheung","Palash Goyal",2
"Chung Ming Cheung","Viktor K. Prasanna",2
"Sujatha Das Gollapalli","Chunjing Xiao",2
"Xiaoli Li 0001","Chunjing Xiao",2
"Xiaoqing Liu","Chunjing Xiao",2
"Yaocheng Chang","Chunjing Xiao",2
"Yuxiang Zhang","Chunjing Xiao",2
"Feng Chen 0001","Chunpai Wang",2
"Chunpai Wang","Jin-Hee Cho",2
"Chunqiu Zeng","Dewei Bao",2
"Chunqiu Zeng","Genady Ya. Grabarnik",2
"Chunqiu Zeng","Jian Xu 0009",2
"Chunqiu Zeng","Jun Wu",2
"Chunqiu Zeng","Larisa Shwartz",2
"Chunqiu Zeng","Li Xue",2
"Chunqiu Zeng","Liang Zhang",2
"Qing Wang 0016","Chunqiu Zeng",2
"Ramesh Baral","Chunqiu Zeng",2
"Tao Li 0001","Chunqiu Zeng",4
"Wei Xue","Chunqiu Zeng",2
"Chunqiu Zeng","Wentao Wang 0006",2
"Chunqiu Zeng","Wubai Zhou",4
"Chunqiu Zeng","Xiaolong Zhu",2
"Yexi Jiang","Chunqiu Zeng",2
"Chunqiu Zeng","Zheng Liu 0001",4
"Dong Yuan","Chunyan Miao",2
"Lei Liu 0003","Chunyan Miao",2
"Lizhen Cui","Chunyan Miao",2
"Yinan Zhang","Chunyan Miao",2
"Chuxu Zhang","Lu Yu 0006",2
"Chuxu Zhang","Nitesh V. Chawla",2
"Chuxu Zhang","Xiangliang Zhang 0001",2
"Cinar Kilcioglu","Justin M. Rao",2
"Cinar Kilcioglu","R. Preston McAfee",2
"Cinzia Pizzi","Enoch Peserico",2
"Mattia Samory","Cinzia Pizzi",2
"Jianfeng Gao","Ciya Liao",2
"Saekoo Lee","Ciya Liao",2
"Xinying Song","Ciya Liao",2
"Yelong Shen","Ciya Liao",2
"Zhen Liao","Ciya Liao",2
"Clare Llewellyn","Laura Cram",2
"Clare R. Voss","Heng Ji",2
"Clare R. Voss","Jiawei Han 0001",2
"Meng Qu","Clare R. Voss",2
"Clare R. Voss","Tarek F. Abdelzaher",2
"Wenqi He","Clare R. Voss",2
"Xiang Ren 0001","Clare R. Voss",2
"Zeqiu Wu","Clare R. Voss",2
"Dominik Mautz","Claudia Plant",4
"Linfei Zhou","Claudia Plant",2
"Samuel Maurus","Claudia Plant",2
"Wei Ye 0001","Claudia Plant",4
"Claudia Wagner","Fariba Karimi 0001",2
"Claudia Wagner","Jürgen Pfeffer",2
"Claudia Wagner","Markus Strohmaier",2
"Claudia Wagner","Philipp Singer",2
"Claudio Rossi 0003","Claudio Casetti",2
"Claudio Casetti","Federico Angaramo",2
"Jacopo Longhini","Claudio Casetti",2
"Kiran Garimella","Claudio Lucchese",2
"Mauro Coletto","Claudio Lucchese",2
"Conrad Bielski","Claudio Rossi 0003",2
"Elena Baralis","Claudio Rossi 0003",2
"Claudio Rossi 0003","Federico Angaramo",2
"Claudio Rossi 0003","Francesco Scullino",2
"Gunter Zeug","Claudio Rossi 0003",2
"Claudio Rossi 0003","Harald Skinnemoen",2
"I. Juga","Claudio Rossi 0003",2
"I. Porras","Claudio Rossi 0003",2
"J. M. Sole","Claudio Rossi 0003",2
"J. Martinez","Claudio Rossi 0003",2
"Jacopo Longhini","Claudio Rossi 0003",2
"Juha Pekka Kilpinen","Claudio Rossi 0003",2
"Kaisa Riikka Ylinen","Claudio Rossi 0003",2
"Laura Lopez-Fuentes","Claudio Rossi 0003",2
"M. Navarro","Claudio Rossi 0003",2
"M. Weirathe","Claudio Rossi 0003",2
"P. Gamez","Claudio Rossi 0003",2
"P. Nurmi","Claudio Rossi 0003",2
"Paolo Garza","Claudio Rossi 0003",2
"Quynh Nhu Nguyen","Claudio Rossi 0003",2
"R. Yuste","Claudio Rossi 0003",2
"S. Castro","Claudio Rossi 0003",2
"T. Velin","Claudio Rossi 0003",2
"V. Moreno","Claudio Rossi 0003",2
"V. O'Brien","Claudio Rossi 0003",2
"Emilio Ferrara","Clayton A. Davis",2
"Clayton A. Davis","Filippo Menczer",2
"Onur Varol","Clayton A. Davis",2
"Jiliang Tang","Clayton Mellina",2
"Jundong Li","Clayton Mellina",2
"Clayton Mellina","Neil O'Hare",2
"Yali Wan","Clayton Mellina",2
"Clayton Mellina","Yi Chang 0001",2
"Yilin Wang","Clayton Mellina",2
"Clemens Mewald","D. Sculley",2
"Clemens Mewald","David Soergel",2
"Denis Baylor","Clemens Mewald",2
"Eric Breck","Clemens Mewald",2
"Clemens Mewald","Georgios Roumpos",2
"Heng-Tze Cheng","Clemens Mewald",4
"Clemens Mewald","Illia Polosukhin",2
"Clemens Mewald","Jamie Smith",2
"Clemens Mewald","Jarek Wilkiewicz",2
"Clemens Mewald","Jianwei Xie",2
"Levent Koc 0001","Clemens Mewald",2
"Lichan Hong","Clemens Mewald",2
"Lukasz Lew","Clemens Mewald",2
"Clemens Mewald","Martin Wicke",4
"Clemens Mewald","Martin Zinkevich",2
"Mustafa Ispir","Clemens Mewald",4
"Clemens Mewald","Neoklis Polyzotis",2
"Noah Fiedel","Clemens Mewald",2
"Clemens Mewald","Philipp Tucker",2
"Salem Haykal","Clemens Mewald",2
"Clemens Mewald","Steven Euijong Whang",2
"Clemens Mewald","Sudip Roy 0002",2
"Clemens Mewald","Sukriti Ramesh",2
"Vihan Jain","Clemens Mewald",2
"Clemens Mewald","Xin Zhang",2
"Clemens Mewald","Yuan Tang",2
"Zakaria Haque","Clemens Mewald",4
"Cliff A. Joslyn","Sumit Purohit",2
"Sutanay Choudhury","Cliff A. Joslyn",2
"Colin Wilkie","Leif Azzopardi",2
"Colleen Heinemann","Daniela Ushizima",2
"Colleen Heinemann","E. Wes Bethel",2
"Colleen Heinemann","Talita Perciano",2
"Cong Yan","Junwen Yang",2
"Cong Yan","Shan Lu 0001",2
"Hanghang Tong","Conglei Shi",2
"Liangyue Li","Conglei Shi",2
"Conglei Shi","Nan Cao",2
"Conglei Shi","Norbou Buchler",2
"Yong Wang 0021","Conglei Shi",2
"Connor McMahon","Isaac L. Johnson",2
"Jessica Li","Connor Song",2
"Johann Sun","Connor Song",2
"Connor Song","Justin Zhan",2
"Kaylee Hall","Connor Song",2
"Matin Pirouz","Connor Song",2
"Connor Song","Michael Ferra",2
"Shahab Tayeb","Connor Song",2
"Connor Song","Shahram Latifi",2
"Connor Song","Theresa Sager",2
"Erik Aumayr","Conor Hayes",2
"Conrad Bielski","Gunter Zeug",2
"Conrad Bielski","I. Juga",2
"Conrad Bielski","I. Porras",2
"Conrad Bielski","J. M. Sole",2
"Conrad Bielski","J. Martinez",2
"Conrad Bielski","Juha Pekka Kilpinen",2
"Conrad Bielski","Kaisa Riikka Ylinen",2
"Conrad Bielski","M. Navarro",2
"Conrad Bielski","M. Weirathe",2
"Conrad Bielski","P. Gamez",2
"Conrad Bielski","P. Nurmi",2
"Conrad Bielski","R. Yuste",2
"Conrad Bielski","S. Castro",2
"Conrad Bielski","T. Velin",2
"Conrad Bielski","V. Moreno",2
"Conrad Bielski","V. O'Brien",2
"Conrad M. Albrecht","Hendrik F. Hamann",2
"Conrad M. Albrecht","Marcus Freitag",2
"Conrad M. Albrecht","Siyuan Lu",2
"Conrad M. Albrecht","Theodore G. van Kessel",2
"Matthew L. Dering","Conrad S. Tucker",2
"Heather M. Reed","Corbin Robeck",2
"Corbin Robeck","Maria Castro",2
"Corbin Robeck","Michael Pires",2
"Richard P. Vinci","Corbin Robeck",2
"Corbin Robeck","Trevor Verdonik",2
"Corbin Robeck","Wojciech Z. Misiolek",2
"Corey A. Harper","Darin McBeath",2
"Helena F. Deus","Corey A. Harper",2
"Corey A. Harper","Ron Daniel Jr.",2
"Courtney Napoles","Joel R. Tetreault",2
"Craig A. Stewart","Emily McCallum",2
"Craig A. Stewart","Jon Omer",2
"Craig A. Stewart","Judy Qiu",2
"Langshi Chen","Craig A. Stewart",2
"Craig A. Stewart","Lisa Smith",2
"Mihai Avram 0002","Craig A. Stewart",2
"Robert Henschel","Craig A. Stewart",2
"Craig A. Stewart","Shaojuan Zhu",2
"Craig A. Stewart","Tom Zahniser",2
"Xuning Tang","Craig Freeman",2
