"from","to","weight"
"Jundong Li","Huan Liu 0001",4
"Junliang Yu","Huan Liu 0001",2
"Min Gao 0001","Huan Liu 0001",2
"Nitin Agarwal","Huan Liu 0001",2
"Raha Moraffah","Huan Liu 0001",2
"Ruocheng Guo","Huan Liu 0001",2
"Vineeth Rakesh","Huan Liu 0001",2
"Yali Wan","Huan Liu 0001",2
"Yi Chang 0001","Huan Liu 0001",2
"Yilin Wang","Huan Liu 0001",2
"Huan Liu","Ke Sun 0010",2
"Liangyue Li","Huan Liu",2
"Ling Chen","Huan Liu",2
"Longbing Cao","Huan Liu",2
"Tieyun Qian","Huan Liu",2
"Yiqi Chen","Huan Liu",2
"Wei-Peng Chen","Huan Sun",2
"Ziyu Yao","Huan Sun",2
"Jizhe Wang","Huan Zhao",2
"Pipei Huang","Huan Zhao",2
"Huan Zhao","Zhibo Zhang",2
"Huang Li","Li Shen 0001",2
"Huang Li","Shiaofen Fang",2
"Huang Li","Snehasis Mukhopadhyay",2
"Jiafeng Guo","Huanhuan Cao",2
"Jun Xu 0001","Huanhuan Cao",2
"Ruqing Zhang","Huanhuan Cao",2
"Huanhuan Cao","Xueqi Cheng",2
"Yanyan Lan","Huanhuan Cao",2
"Yixing Fan","Huanhuan Cao",2
"Junyuan Hong","Huanhuan Chen",2
"Huaxiu Yao","Zhenhui Li",2
"Olivier Curé","Hubert Naacke",2
"Xiangnan Ren","Hubert Naacke",2
"Hucheng Zhou","Ruofei Zhang",2
"Ting Ye","Hucheng Zhou",2
"Hucheng Zhou","Will Y. Zou",2
"Huda Nassar","Nate Veldt",2
"Huda Nassar","Shahin Mohammadi",2
"James McInerney","Hugues Bouchard",2
"Hugues Bouchard","Mounia Lalmas",2
"Rishabh Mehrotra","Hugues Bouchard",2
"Jiansen Huang","Hui Li",2
"Hui Li","Jiyang Zhang",2
"Hui Lin","Tonglin Li",2
"Ye Niu","Hui Lin",2
"Hui Lin","Yi Zhao",2
"Juan Lin","Hui Zhang 0006",2
"Ranjini Subramanian","Hui Zhang 0006",2
"Lu-An Tang","Hui Zhang",2
"Qi Song","Hui Zhang",2
"Yinghui Wu","Hui Zhang",2
"Huidi Zhang","Li Xiong 0001",2
"Wenhui Yu","Huidi Zhang",2
"Huidi Zhang","Xiangnan He 0001",2
"Huidi Zhang","Xu Chen 0017",2
"Huidi Zhang","Zheng Qin",2
"Huijun Wu 0001","Jie Yin",2
"Huijun Wu 0001","Kai Lu",2
"Huijun Wu 0001","Liming Zhu",2
"Keyu Chen","Huiming Yi",2
"Huiming Yi","Kun Gai",2
"Liqin Zhao","Huiming Yi",2
"Huiming Yi","Peng Sun",2
"Huiming Yi","Pengtao Yi",2
"Shuying Liu","Huiming Yi",2
"Huiming Yi","Sui Huang",2
"Tiezheng Ge","Huiming Yi",2
"Huiming Yi","Xiaoqiang Zhu",2
"Huiming Yi","Yu Zhang",2
"Huiming Yi","Zelin Hu",2
"Huiming Yi","Zhiqiang Zhang 0011",2
"Huiyuan Chen","Jing Li 0002",2
"Huizhe Wu","Jun Wang",2
"Huizhe Wu","Wei Zhang",2
"Huizhe Wu","Weiwei Shen",2
"Hung-Chang Hsiao","Michael Hsu",2
"Hung-Chang Hsiao","Yu-Chang Chao",2
"TonTon Hsien-De Huang","Hung-Yu Kao",2
"Hung Bui","Razvan C. Bunescu",2
"Hung Bui","Ryan A. Rossi",2
"Sungchul Kim","Hung Bui",2
"Hung Le","Svetha Venkatesh",2
"Hung Le","Truyen Tran 0001",2
"Hunter Jackson","Katherine Scott",4
"Venkata. N. P. Vemuri","Hunter Jackson",4
"Huoran Li","Qiaozhu Mei",2
"Wei Ai","Huoran Li",2
"Xuan Lu","Huoran Li",2
"Huoran Li","Xuanzhe Liu",2
"Zhenpeng Chen","Huoran Li",2
"Hyoungshick Kim","Huy Kang Kim",2
"Jinyoung Han","Huy Kang Kim",2
"Jiyoung Woo","Huy Kang Kim",2
"Selin Chun","Huy Kang Kim",2
"Huy Kang Kim","Taekyoung Kwon 0001",2
"Huy Quoc Tran","Lane Harrison",2
"Huy Quoc Tran","Sanjay K. Sahoo",2
"Huy Quoc Tran","Suranjan De",2
"Tabassum Kakar","Huy Quoc Tran",2
"Xiao Qin 0003","Huy Quoc Tran",2
"Kai Zhao","Huy T. Vo",2
"Petteri Nurmi","Huy T. Vo",2
"Sasu Tarkoma","Huy T. Vo",2
"Jinoh Oh","Hwanjo Yu",2
"Hyunsoo Kim","Hyoungshick Kim",2
"Hyoungshick Kim","Ji Won Yoon",2
"Jiyoung Woo","Hyoungshick Kim",2
"Hyoungshick Kim","Jun Ho Huh",2
"Minchul Kim","Hyoungshick Kim",2
"Young Bae Jeon","Hyoungshick Kim",2
"Hyungtak Choi","Kamil Michalski",2
"Hyungtak Choi","Katarzyna Beksa",2
"Hyungtak Choi","Katarzyna Podlaska",2
"Pawel Bujnowski","Hyungtak Choi",2
"Hyungtak Choi","Pawel Kubik",2
"Tomasz Dryjanski","Hyungtak Choi",2
"Hyunjoo Kim","Jinoh Kim",2
"Hyunjoo Kim","Jonghyun Kim",2
"Sang C. Suh","Hyunjoo Kim",2
"Taejoon Kim","Hyunjoo Kim",2
"Hyunsoo Kim","Ji Won Yoon",2
"Hyunsoo Kim","Jun Ho Huh",2
"Minchul Kim","Hyunsoo Kim",2
"Young Bae Jeon","Hyunsoo Kim",2
"I Luk Kim","Weihang Wang",2
"I Luk Kim","Weijie Meng",2
"I Luk Kim","Xiangyu Zhang 0001",2
"I Luk Kim","Yonghwi Kwon",2
"I Luk Kim","Yousra Aafer",2
"I Luk Kim","Yunhui Zheng",2
"Jorge David Gonzalez Paule","Iadh Ounis",2
"Iadh Ounis","Philip Habel",2
"Iadh Ounis","Xiaoyu Xiong",2
"Yashar Moshfeghi","Iadh Ounis",2
"Kyle Hundman","Ian Colwell",2
"Ian Colwell","Tom Söderström",2
"Valentino Constantinou","Ian Colwell",2
"Zilong Bai","Ian Davidson",2
"Lingfei Wu","Ian En-Hsu Yen",2
"Pin-Yu Chen","Ian En-Hsu Yen",2
"Ian En-Hsu Yen","Yinglong Xia",2
"Ian Fox","Jenna Wiens",2
"Ian Fox","Lynn Ang",2
"Ian Fox","Mamta Jaiswal",2
"Ian Fox","Rodica Pop-Busui",2
"Martin G. Skjæveland","Ian Horrocks",2
"Ognjen Savkovic","Ian Horrocks",2
"Steffen Lamparter","Ian Horrocks",2
"Theofilos Mailis","Ian Horrocks",2
"Mudhakar Srivatsa","Ian J. Taylor",2
"Supriyo Chakraborty","Ian J. Taylor",2
"Yeon-sup Lim","Ian J. Taylor",2
"Ian Perera","Jena D. Hwang",2
"Ian Perera","Kevin Bayas",2
"Ian Perera","Yorick Wilks",2
"Ian Pytlarz","Jennifer Neville",2
"Mengyue Hang","Ian Pytlarz",2
"Ian Roberts","Kalina Bontcheva",2
"Mark A. Greenwood","Ian Roberts",2
"Sandro Fiore","Ian T. Foster",2
"John Brennan","Ibad Kureshi",2
"Pedro Cárdenas","Ibad Kureshi",2
"Stephen Bonner","Ibad Kureshi",2
"Ibrahim Almubark","iian Black",2
"Ibrahim Almubark","Ji Chen",2
"Ibrahim Almubark","Lin-Ching Chang",4
"Ibrahim Almubark","Liqi Shu",2
"Ibrahim Almubark","Peter S. Lum",4
"Ibrahim Almubark","Rahsaan J. Holley",2
"Tan Tran","Ibrahim Almubark",2
"Ibrahim Diabate","Ming Hoi Lam",2
"Ibrahim Diabate","Richa Jain",2
"Ibrahim Diabate","Swetha Reddy Nathala",2
"Ibrahim Y. Abualhaol","Rafael Falcon",2
"Ibrahim Y. Abualhaol","Rami S. Abielmona",2
"Ichiro Takeuchi","Masayuki Karasuyama",2
"Tomoki Yoshida","Ichiro Takeuchi",2
"Paolo Rosso","Ida Mele",2
"Idris A. Eckley","Ioannis Tsalamanis",2
"Nicos G. Pavlidis","Idris A. Eckley",2
"Ignacio Arnaldo","Kalyan Veeramachaneni",2
"Ignacio Arnaldo","Sumeeth Kyathanahalli",2
"Max Kotlyar","Igor Jurisica",2
"Serene W. H. Wong","Igor Jurisica",2
"Igor Kotsiuba","Inna Skarga-Bandurova",4
"Igor Kotsiuba","Maksym Nesterov",2
"Igor Kotsiuba","Oleg Biloborodov",2
"Igor Kotsiuba","Tetiana Biloborodova",4
"Igor Kotsiuba","Viacheslav Zhygulin",4
"Igor Kotsiuba","Yury Yanovich",4
"Igor Kuralenok","Julian Serdyuk",2
"Igor Kuralenok","Natalia Starikova",2
"iian Black","Ji Chen",2
"Lin-Ching Chang","iian Black",2
"iian Black","Peter S. Lum",2
"Rahsaan J. Holley","iian Black",2
"Ilias Leontiadis","Jeremy Blackburn",4
"Ilias Leontiadis","Joan Serrà",2
"Mário Almeida","Ilias Leontiadis",2
"Ilias Leontiadis","Matteo Varvello",2
"Ilias Leontiadis","Michael Sirivianos",2
"Muhammad Bilal","Ilias Leontiadis",2
"Ilias Leontiadis","Nicolas Kourtellis",4
"Ilias Leontiadis","Yan Grunenberger",2
"Konstantinos Moutselos","Ilias Maglogiannis",2
"Vasiliki Diamantopoulou","Ilias Maglogiannis",2
"Jessica Block","Ilkay Altintas",2
"Mai H. Nguyen","Ilkay Altintas",2
"Ilkay Altintas","Malachi Schram",2
"Namrita Baru","Ilkay Altintas",2
"Ilkay Altintas","Nathan R. Tallent",2
"Vincent Siu","Ilkay Altintas",2
"Prasanna Parvathaneni","Ilwoo Lyu",2
"Shunxing Bao","Ilwoo Lyu",2
"Yogesh D. Barve","Ilwoo Lyu",2
"Yuang Yao","Ilwoo Lyu",2
"Yuankai Huo","Ilwoo Lyu",2
"Ilya Kibardin","Ruslan Dautov",2
"Ilya Kibardin","Vladimir I. Iglovikov",2
"Julia Kiseleva","Ilya Markov",2
"Ilya Markov","Maarten de Rijke",4
"Shangsong Liang","Ilya Markov",2
"Ilya Markov","Zhaochun Ren",2
"Justin Sybrandt","Ilya Safro",4
"Michael Shtutman","Ilya Safro",2
"Ilya Safro","Ravisutha Sakrepatna Srinivasamurthy",2
"Saroj Kumar Dash","Ilya Safro",2
"Ilya Verbitskiy","Lauritz Thamsen",2
"Ilya Verbitskiy","Thomas Renner",2
"Iman Elghandour","Stijn Vansummeren",2
"Iman Rezaeian","Jonathan Anders",2
"Morteza Mashayekhi","Iman Rezaeian",2
"Kyle Williams","Imed Zitouni",4
"Imed Zitouni","Paul A. Crook",4
"Seyyed Hadi Hashemi","Imed Zitouni",4
"Inci M. Baytas","Jiayu Zhou",2
"Inci M. Baytas","Liang Zhan",2
"Mengying Sun","Inci M. Baytas",2
"Inci M. Baytas","Zhangyang Wang",2
"Indira Avendano","Ryan Kastner",2
"Zain Merchant","Indira Avendano",2
"Vasileios Lampos","Ingemar J. Cox",2
"Karri Haranko","Ingmar Weber",2
"Kiran Garimella","Ingmar Weber",2
"Koustuv Saha","Ingmar Weber",2
"Ingmar Weber","Maria Rita Testa",2
"Ingmar Weber","Munmun De Choudhury",2
"Jennifer G. Dy","Ingrid Y. Padilla",2
"John Meeker","Ingrid Y. Padilla",4
"Ingrid Y. Padilla","José Cordero",4
"Leiming Yu","Ingrid Y. Padilla",2
"Sheikh Mokhlesur Rahman","Ingrid Y. Padilla",2
"Shi Dong","Ingrid Y. Padilla",4
"Xiangyu Li","Ingrid Y. Padilla",2
"Ingrid Y. Padilla","Zaira Rosario",4
"Zlatan Feric","Ingrid Y. Padilla",4
"Maksym Nesterov","Inna Skarga-Bandurova",2
"Oleg Biloborodov","Inna Skarga-Bandurova",2
"Inna Skarga-Bandurova","Tetiana Biloborodova",4
"Inna Skarga-Bandurova","Viacheslav Zhygulin",4
"Yury Yanovich","Inna Skarga-Bandurova",4
"Ioakeim Perros","Jimeng Sun",4
"Ioakeim Perros","Joyce C. Ho",2
"Ioakeim Perros","Richard W. Vuduc",2
"Ioakeim Perros","Walter F. Stewart",2
"Ioakeim Perros","Xiaowei Yan",2
"Ioanna Lytra","Jens Lehmann 0001",2
"Kuldeep Singh 0001","Ioanna Lytra",2
"Ioanna Lytra","Maria-Esther Vidal",2
"Ioanna Lytra","Ricardo Usbeck",2
"Ioanna Lytra","Sören Auer",2
"Saeedeh Shekarpour","Ioanna Lytra",2
"Ioannis Giannakopoulos","Nectarios Koziris",2
"Nicos G. Pavlidis","Ioannis Tsalamanis",2
"Iouliana Litou","Vana Kalogeraki",2
"Noa Avigdor-Elgrabli","Irena Grabovitch-Zuyev",2
"Roei Gelbhart","Irena Grabovitch-Zuyev",2
"Jiaheng Lu","Irena Holubová",2
"Iris N. Gomez-Lopez","Jin Xiu Lu",2
"Iris N. Gomez-Lopez","Philippa Clarke",2
"Iris N. Gomez-Lopez","Robert Goodspeed",2
"Iris N. Gomez-Lopez","Tiffany C. Veinot",2
"V. G. Vinod Vydiswaran","Iris N. Gomez-Lopez",2
"Iris N. Gomez-Lopez","Veronica J. Berrocal",2
"Xinyan Zhao","Iris N. Gomez-Lopez",2
"Michael R. Lyu","Irwin King",4
"Yuxin Su","Irwin King",2
"Irwin King","Zenglin Xu",2
"Zhuangbin Chen","Irwin King",2
"Mohammed Elshambakey","Isaac Cho",2
"Ryan Wesslen","Isaac Cho",2
"Isaac Cho","S. George Djorgovski",2
"Isaac Cho","Samira Shaikh",2
"Sashank Santhanam","Isaac Cho",2
"Sreyasee Das Bhattacharjee","Isaac Cho",2
"Isaac Cho","Svitlana Volkova",2
"Isaac Cho","Wenwen Dou",2
"William J. Tolone","Isaac Cho",2
"Matteo Palmonari","Isabel F. Cruz",2
"Riccardo Porrini","Isabel F. Cruz",2
"Isabella Huang","Jennifer Jacobs",2
"Tamara Sumner","Isabella Huang",2
"Isabella Huang","Wayne H. Ward",2
"Ishan Jindal","Jieping Ye",2
"Ishan Jindal","Matthew S. Nokleby",2
"Ishan Jindal","Xuewen Chen",2
"Ishan Jindal","Zhiwei (Tony) Qin",2
"Raghav Kulkarni","Ishan Sohony",2
"Rameshwar Pratap","Ishan Sohony",2
"Ismail Arai","Kazutoshi Fujikawa",2
"Issac Buenrostro","Vasanth Rajamani",2
"Issac Buenrostro","Zhixiong Chen",2
"Issei Sato","Naoto Hayashi",2
"Issei Sato","Osamu Abe",2
"Issei Sato","Shouhei Hanaoka",2
"Issei Sato","Soichiro Miki",2
"Issei Sato","Yoshitaka Masutani",2
"Issei Sato","Yukihiro Nomura",2
"Isuf Deliu","Katrin Franke",2
"Marco Pulimeno","Italo Epicoco",2
"Italo Epicoco","Massimo Cafaro",2
"Koyo Kobayashi","Itaru Kitahara",2
"Toshiya Matsui","Itaru Kitahara",2
"Yoshinari Kameda","Itaru Kitahara",2
"Youhei Kawamura","Itaru Kitahara",2
"Yutaka Ito","Itaru Kitahara",2
"Itsumi Saito","Junji Tomita",2
"Kyosuke Nishida","Itsumi Saito",2
"Ivan Shamshurin","Jeffrey S. Saltz",2
"Ivens Portugal","Paulo S. C. Alencar",4
"Kai Zheng 0001","Ivor W. Tsang",2
"Longbing Cao","Ivor W. Tsang",2
"Vincent W. Zheng","Ivor W. Tsang",2
"Ivor W. Tsang","Xing Xie 0001",2
"Yan Zhang 0036","Ivor W. Tsang",2
"Yong Ge","Ivor W. Tsang",2
"Jadwiga Sosnowska","Iwona Szymusik",2
"Joanna Fedorowicz","Iwona Szymusik",2
"Karol Zaleski","Iwona Szymusik",2
"Lukasz Milobedzki","Iwona Szymusik",2
"Lukasz Sosnowski","Iwona Szymusik",2
"Tomasz Penza","Iwona Szymusik",2
"Wojciech Chaber","Iwona Szymusik",2
"Manuel Cebrián","Iyad Rahwan",2
"Jian Jiao 0007","J. C. Mao",2
"Jie Zhu 0007","J. C. Mao",2
"Ying Shan","J. C. Mao",2
"J. D. Preece","J. M. Easton",2
"J. Kade Gibson","Jaesik Choi",2
"Ning Ye","J. Patrick McGregor",2
"Sergey Nazarov","J. Patrick McGregor",2
"J. Patrick McGregor","Sujith Ravi",2
"Vivek Ramavajjala","J. Patrick McGregor",2
"J. Shane Culpepper","Jaewon Kim",2
"Tadele Tedla Damessie","J. Shane Culpepper",2
"Jérôme Lacaille","Mustapha Lebbah",2
"Jérémie Rappaz","Karl Aberer",2
"Jérémie Rappaz","Michele Catasta",2
"Jérémie Rappaz","Robert West 0001",2
"Jérémy Lhez","Olivier Curé",2
"Jörg Meyer 0001","Peter Braesicke",2
"Jörg Meyer 0001","Tobias Kerzenmacher",2
"Ugur Çayoglu","Jörg Meyer 0001",2
"Jörn Kuhlenkamp","Johannes Müller",2
"Jörn Kuhlenkamp","Markus Klems",2
"Sebastian Werner","Jörn Kuhlenkamp",2
"Jörn Kuhlenkamp","Stefan Tai",2
"Mostafa Dehghani 0001","Jaap Kamps",2
"W. Bruce Croft","Jaap Kamps",2
"Jabir Alshehabi Al-Ani","Maria Fasli",2
"Jacob Belga","Jason O. Hallstrom",2
"Michael Laubenberger","Jacob Belga",2
"Jacob Belga","Paul R. Peluso",2
"Valerii Spiridonov","Jacob Belga",2
"John Hwang","Jacob Cohen",2
"Matthew Dwyer","Jacob Cohen",2
"Jacob D. Abernethy","Jared Webb",2
"Jacob D. Moorman","Qinyi Chen",2
"Jacob D. Moorman","Thomas K. Tu",2
"Jacob D. Moorman","Zachary M. Boyd",2
"Shuwen Liang","Jacob Hochstetler",2
"Jacob Hochstetler","Song Fu",2
"Jacob Hochstetler","Song Huang",2
"Jacob Hochstetler","Weisong Shi",2
"Zhi Qiao","Jacob Hochstetler",2
"Jacob Levy Abitbol","Jean-Philippe Magué",2
"Jacob Levy Abitbol","Jean-Pierre Chevrot",2
"Jacob Levy Abitbol","Márton Karsai",2
"Jacob Montiel","Jesse Read",2
"Jacob Montiel","Talel Abdessalem",2
"Jacob Montiel","Viktor Losing",2
"Victor O. K. Li","Jacqueline C. K. Lam",8
"Jacqueline C. K. Lam","Yang Han",4
"Yingruo Fan","Jacqueline C. K. Lam",2
"Jacqueline C. K. Lam","Zafar Gilani",2
"Zhiyi Lu","Jacqueline C. K. Lam",2
"Jadwiga Sosnowska","Joanna Fedorowicz",2
"Jadwiga Sosnowska","Karol Zaleski",2
"Lukasz Milobedzki","Jadwiga Sosnowska",2
"Lukasz Sosnowski","Jadwiga Sosnowska",2
"Tomasz Penza","Jadwiga Sosnowska",2
"Wojciech Chaber","Jadwiga Sosnowska",2
"Kyeongpil Kang","Jaegul Choo",2
"Tian Shi","Jaegul Choo",2
"Jaehoon Choi","Jaewoo Kang",2
"Jinhyuk Lee","Jaehoon Choi",2
"Kangsoo Jung","Jaewon Kim",2
"Jaewon Kim","Seog Park",2
"Tadele Tedla Damessie","Jaewon Kim",2
"Jaewon Kim","Youngjun Kim",2
"Jinhyuk Lee","Jaewoo Kang",2
"Jaganmohan Chandrasekaran","Raghu Kacker",2
"Jaganmohan Chandrasekaran","Yu Lei 0001",2
"Jagat Sesh Challa","Navneet Goyal",2
"Jagat Sesh Challa","Poonam Goyal",2
"Jagat Sesh Challa","Vijay M. Giri",2
"Karan Aggarwal","Jaideep Srivastava",2
"Louis Kazaglis","Jaideep Srivastava",2
"Shafiq R. Joty","Jaideep Srivastava",2
"Swaraj Khadanga","Jaideep Srivastava",2
"Jakob Edding","Jonas Hering",2
"Jakob Edding","Moritz Hartmann",2
"Jakob Edding","Nico Scordialo",2
"Ralf Krestel","Jakob Edding",2
"Tim Repke","Jakob Edding",2
"Jan Orwat","Jakub Ptaszynski",2
"Krzysztof Joachimiak","Jakub Ptaszynski",2
"Jakub Ptaszynski","Krzysztof Szarzynski",2
"Mateusz Piecuch","Jakub Ptaszynski",2
"Riccardo Belluzzo","Jakub Ptaszynski",2
"Szymon Drgas","Jakub Ptaszynski",2
"Tomasz Grzywalski","Jakub Ptaszynski",2
"Karolyn O. Babalola","James A. DeBardelaben",2
"Otis B. Jennings","James A. DeBardelaben",2
"James B. Wendt","Jing Xie 0002",2
"Lluis Garcia Pueyo","James B. Wendt",2
"James B. Wendt","Marc Najork",6
"Navneet Potti","James B. Wendt",2
"James B. Wendt","Qi Zhao",4
"Sandeep Tata","James B. Wendt",4
"Ying Sheng 0002","James B. Wendt",2
"Yu Sun","James B. Wendt",2
"Mohammed Alawad","James Blair Christian",2
"S. M. Shamimul Hasan","James Blair Christian",2
"James Caverlee","Lu-An Tang",2
"Xia Hu","James Caverlee",2
"Zhengzhang Chen","James Caverlee",2
"James Caverlee","Zhichun Li",2
"Ziwei Zhu","James Caverlee",2
"Julia A. Heneghan","James E. Bost",2
"Michael Hirezi","James E. Bost",2
"James E. Bost","Murray Pollack",2
"James E. Bost","Qing Zeng-Treitler",2
"Terri Elizabeth Workman","James E. Bost",2
"James Geddes","Rich Caruana",2
"Timothy Hobson","James Geddes",2
"James Hodson","Jeannette M. Wing",2
"James Hodson","Jennifer Neville",2
"James Hodson","Qiang Yang",2
"Leila Karimi","James Joshi",2
"Stephen Lucci","James L. Cox",2
"James L. Cox","Tayfun Pay",2
"James McInerney","Mounia Lalmas",2
"Rishabh Mehrotra","James McInerney",2
"James Miller 0001","Jean-François Puget",2
"Mona Nashaat","James Miller 0001",2
"James Miller 0001","Shaikh Quader",2
"John P. Rula","James Newman",2
"Jieyang Chen","James Paul Ahrens",2
"Li-Ta Lo","James Paul Ahrens",4
"Patricia Grubel","James Paul Ahrens",2
"Paul Bryant","James Paul Ahrens",2
"Qiang Guan","James Paul Ahrens",4
"Simon Su","James Paul Ahrens",2
"Timothy Randles","James Paul Ahrens",2
"James Paul Ahrens","Trilce Estrada",2
"Xin Liang 0001","James Paul Ahrens",2
"Xinyu Chen","James Paul Ahrens",2
"Zhengyong Ren","James Paul Ahrens",2
"Zizhong Chen","James Paul Ahrens",2
"Kerk F. Kee","Jamie C. McCain",2
"Pangfeng Liu","Jan-Jan Wu",2
"Po-Yen Wu","Jan-Jan Wu",2
"Michael Loster","Jan Ehmueller",2
"Jan Kristof Nidzwetzki","Ralf Hartmut Güting",2
"Jan Orwat","Krzysztof Joachimiak",2
"Jan Orwat","Krzysztof Szarzynski",2
"Jan Orwat","Mateusz Piecuch",2
"Jan Orwat","Riccardo Belluzzo",2
"Jan Orwat","Szymon Drgas",2
"Tomasz Grzywalski","Jan Orwat",2
"Jan Van Haaren","Jesse Davis",2
"Tom Decroos","Jan Van Haaren",2
"Jane H. K. Seah","Kyong Jin Shim",2
"Matthew Bredin","Janice O. McMahon",2
"Janice O. McMahon","Shannon K. Kuntz",2
"Rishiraj Saha Roy","Jannik Strötgen",2
"Zhen Jia","Jannik Strötgen",2
"Nils Napp","Jaroslaw Zola",2
"Olga Wodo","Jaroslaw Zola",2
"Varun Chandola","Jaroslaw Zola",2
"Jeffrey Chen","Jason Batts",2
"Jessica Lee","Jason Batts",2
"Jason Batts","Michael Madaio",2
"Nathan Kuo","Jason Batts",2
"Palak Narang","Jason Batts",2
"Qianyi Hu","Jason Batts",2
"Joe Walsh","Jason Bennett",2
"Klaus Ackermann","Jason Bennett",2
"Jason Bennett","Lauren Haynes",2
"Jason Bennett","Michael Defoe",2
"Jason Bennett","Rayid Ghani",2
"Sun-Joo Lee","Jason Bennett",2
"Jason Bolin","John Nacker",2
"Ryan Norman","Jason Bolin",2
"Jason Bolin","Sanket Amin",2
"Xiangqun Chen","Jason I. Hong",2
"Yao Guo 0001","Jason I. Hong",2
"Yuanchun Li","Jason I. Hong",2
"Yuvraj Agarwal","Jason I. Hong",2
"Ziyue Yang","Jason I. Hong",2
"Rajeev Agrawal","Jason King",2
"Michael Laubenberger","Jason O. Hallstrom",2
"Jason O. Hallstrom","Paul R. Peluso",2
"Valerii Spiridonov","Jason O. Hallstrom",2
"Jason Snouffer","Jean Kirschner",2
"Jason Snouffer","Kimberly Davis",2
"Matthew Schofield","Jason Snouffer",2
"Shen-Shyang Ho","Jason Snouffer",2
"Javier A. Vazquez-Trejo","Matthew E. Gaston",2
"Ritwik Gupta","Javier A. Vazquez-Trejo",2
"Jaya Shankar Vuppalapati","Rajasekar Vuppalapati",2
"Jaya Shankar Vuppalapati","Santosh Kedari",2
"Jaya Shankar Vuppalapati","Sharat Kedari",2
"Jayant Gupchup","Martin Ellis",2
"Jayant Gupchup","Pavel A. Dmitriev",2
"Jayant Gupchup","Ross Cutler",2
"Jayant Gupchup","Yasaman Hosseinkashi",2
"Jayant Gupta","Jiayi Liu",2
"Jayant Gupta","Mohak Shah",2
"Jayant Gupta","Mohamed H. Ali",2
"Jayant Gupta","Naveen Ramakrishnan",2
"Lam M. Nguyen","Jayant Kalagnanam",2
"Shrey Shrivastava","Jayant Kalagnanam",2
"Mona Nashaat","Jean-François Puget",2
"Shaikh Quader","Jean-François Puget",2
"Jean-Philippe Magué","Jean-Pierre Chevrot",2
"Márton Karsai","Jean-Philippe Magué",2
"Márton Karsai","Jean-Pierre Chevrot",2
"Jean Kirschner","Kimberly Davis",2
"Matthew Schofield","Jean Kirschner",2
"Shen-Shyang Ho","Jean Kirschner",2
"Jean Pouget-Abadie","Vahab S. Mirrokni",2
"Jeannette M. Wing","Jennifer Neville",2
"Jeannette M. Wing","Qiang Yang",2
"Jialun ""Aaron"" Jiang","Jed R. Brubaker",4
"Joshua McCann","Jed R. Brubaker",2
"Kyle Frye","Jed R. Brubaker",2
"Kulsawasd Jitkajornwanich","Jeedapa Kaiyasuan",2
"Nattaya Khongsoontornjaroen","Jeedapa Kaiyasuan",2
"Jeedapa Kaiyasuan","Panu Srestasathiern",2
"Jeedapa Kaiyasuan","Peerapon Vateekul",2
"Jeedapa Kaiyasuan","Siam Lawawirojwong",2
"Jeedapa Kaiyasuan","Siwapon Srisonphan",2
"Jeeheh Oh","Jenna Wiens",2
"Jiaxuan Wang","Jeeheh Oh",2
"Vyacheslav N. Romanov","Jeffrey A. Hawk",2
"Jeffrey Chen","Jessica Lee",2
"Jeffrey Chen","Michael Madaio",2
"Jeffrey Chen","Nathan Kuo",2
"Jeffrey Chen","Palak Narang",2
"Qianyi Hu","Jeffrey Chen",2
"Utpal Roy","Jeffrey S. Saltz",2
"Jefrey Lijffijt","Tijl De Bie",2
"Xi Chen","Jefrey Lijffijt",2
"Jen J. Gong","John V. Guttag",2
"Jena D. Hwang","Kevin Bayas",2
"Jena D. Hwang","Yorick Wilks",2
"Jiaxuan Wang","Jenna Wiens",2
"Lynn Ang","Jenna Wiens",2
"Mamta Jaiswal","Jenna Wiens",2
"Rodica Pop-Busui","Jenna Wiens",2
"Jennifer G. Dy","John Meeker",2
"Jennifer G. Dy","José Cordero",2
"Jennifer G. Dy","Ramakrishna R. Nemani",2
"Jennifer G. Dy","Sangram Ganguly",2
"Sheikh Mokhlesur Rahman","Jennifer G. Dy",2
"Shi Dong","Jennifer G. Dy",2
"Thomas Vandal","Jennifer G. Dy",2
"Xiangyu Li","Jennifer G. Dy",2
"Jennifer G. Dy","Zaira Rosario",2
"Zlatan Feric","Jennifer G. Dy",2
"Mark Wilhelm","Jennifer Gillenwater",2
"Sagar Jain","Jennifer Gillenwater",2
"Jennifer Golbeck","Lise Getoor",2
"Yue Zhang","Jennifer Golbeck",2
"Tamara Sumner","Jennifer Jacobs",2
"Jennifer Jacobs","Wayne H. Ward",2
"Jennifer Ma","Munmun De Choudhury",2
"Sarmistha Dutta","Jennifer Ma",2
"Mengyue Hang","Jennifer Neville",2
"Qiang Yang","Jennifer Neville",2
"Kuldeep Singh 0001","Jens Lehmann 0001",2
"Maria-Esther Vidal","Jens Lehmann 0001",2
"Ricardo Usbeck","Jens Lehmann 0001",2
"Jens Lehmann 0001","Sören Auer",2
"Saeedeh Shekarpour","Jens Lehmann 0001",2
"Petko Bogdanov","Jeong-Hyon Hwang",2
"Yu Zhang","Jeong-Hyon Hwang",2
"Sounman Hong","Jeongin Park",2
"Youngrok Kim","Jeongin Park",2
"Jeongmin Kim","Jungseock Joo",2
"Jeongmin Kim","Meeyoung Cha",2
