"from","to","weight"
"Ruocheng Guo","Chenghao Liu",2
"Wenwu Zhu 0001","Chenghao Liu",2
"Xin Wang 0019","Chenghao Liu",2
"Chengrun Yang","Dae Won Kim",2
"Chengrun Yang","Madeleine Udell",2
"Chengrun Yang","Yuji Akimoto",2
"Fan Zhou 0002","Chengtai Cao",2
"Chengtai Cao","Goce Trajcevski",2
"Chengtai Cao","Ji Geng",2
"Chengtai Cao","Kunpeng Zhang",2
"Chengtai Cao","Ting Zhong",2
"Chenguang Fang","Shaoxu Song",2
"Chenguang Fang","Zhiwei Chen",2
"Jiajun Bu","Chengwei Yao",2
"Martin Ester","Chengwei Yao",2
"Shen Xin","Chengwei Yao",2
"Chengwei Yao","Xun Zhou",2
"Chengwei Yao","Yizhou Ye",2
"Chengwei Yao","Zhao Li",2
"Chengxi Zang","Fei Wang 0001",4
"Haoyang Li","Chengxi Zang",2
"Chengxi Zang","Lei Li",2
"Linyun Yu","Chengxi Zang",2
"Peng Cui 0001","Chengxi Zang",8
"Chengxi Zang","Renzhe Xu",2
"Chengxi Zang","Tianyang Zhang",2
"Chengxi Zang","Wenwu Zhu 0001",8
"Chengxi Zang","Yihao Liu",2
"Chengxi Zang","Yishi Lin",2
"Yunfei Lu","Chengxi Zang",2
"Chengxiang Zhai","Enhong Chen",2
"Chengxiang Zhai","Guoping Hu",2
"Hari Sundaram","ChengXiang Zhai",2
"Himel Dev","ChengXiang Zhai",2
"Ismini Lourentzou","ChengXiang Zhai",2
"Kabir Manghnani","ChengXiang Zhai",2
"Prasad Pradip Joshi","ChengXiang Zhai",2
"Qi Liu 0003","Chengxiang Zhai",2
"Saar Kuzi","ChengXiang Zhai",2
"Sahiti Labhishetty","ChengXiang Zhai",2
"Shubhra Kanti Karmaker Santu","ChengXiang Zhai",2
"Chengxiang Zhai","Weibo Gao",2
"Chengxiang Zhai","Yu Yin",2
"Yuxin Xiao","Chengxiang Zhai",2
"Zecheng Zhang","Chengxiang Zhai",2
"Zhenya Huang","Chengxiang Zhai",2
"Chengyu Wang 0001","Xiaofeng He",2
"Chengyu Wang 0001","Yan Fan",2
"Chunyan Xu","Chengzheng Li",2
"Chengzheng Li","Jian Yang 0003",2
"Chengzheng Li","Tong Zhang 0021",2
"Wenting Zhao 0001","Chengzheng Li",2
"Zhen Cui 0001","Chengzheng Li",2
"Chengzhong Xu 0001","Juanjuan Zhao",2
"Chengzhong Xu 0001","Li Li",2
"Chengzhong Xu 0001","Siyuan Liu",2
"Hanyu Jiang","Chengzi Zhang",2
"Haodi Qi","Chengzi Zhang",2
"Chengzi Zhang","Kyong Jin Shim",2
"Wende Bu","Chengzi Zhang",2
"Chenhao Niu","Dan Pei",2
"Chenhao Niu","Rong Liu",2
"Chenhao Niu","Wei Sun",2
"Ya Su","Chenhao Niu",2
"Youjian Zhao","Chenhao Niu",2
"Chenhao Tan","Daniel M. Romero",2
"David Jurgens","Chenhao Tan",2
"Chenhao Tan","Denny Cheng",2
"Tiago Cunha","Chenhao Tan",2
"Yang Yang 0009","Chenhao Tan",2
"Chenhao Tan","Yueting Zhuang",2
"Ziqiang Cheng","Chenhao Tan",2
"Cheniki Abderrouaf","Mourad Oussalah 0002",2
"Chenjie Gu","David Budden",2
"Max Jaderberg","Chenjie Gu",2
"Ola Spyra","Chenjie Gu",2
"Chenjie Gu","Pramod Gupta",2
"Sagi Perel","Chenjie Gu",2
"Chenjie Gu","Tim Harley",2
"Valentin Dalibard","Chenjie Gu",2
"Chenkai Sun","H. V. Jagadish",2
"Chenkai Sun","Julia Stoyanovich",2
"Chenliang Li","Cong Fu",2
"Chenliang Li","Donghong Ji",2
"Feiyang Wang","Chenliang Li",2
"Chenliang Li","Han Deng",2
"Jialong Han","Chenliang Li",2
"Jiaxin Pei","Chenliang Li",2
"Jing Li 0034","Chenliang Li",2
"Chenliang Li","Min Cai",2
"Xiangyang Luo","Chenliang Li",2
"Yan Qi","Chenliang Li",2
"Chenliang Li","Yuming Deng",2
"Chenliang Li","Yunwei Qi",2
"Chenlin Meng","David B. Lobell",2
"Evan Sheehan","Chenlin Meng",2
"Chenlin Meng","Marshall Burke",2
"Chenlin Meng","Matthew Tan",2
"Chenlin Meng","Neal Jean",2
"Chenlin Meng","Stefano Ermon",2
"Fenglong Ma","Chenwei Zhang",2
"Chenwei Zhang","Jing Gao 0004",2
"Chenwei Zhang","Nan Du",2
"Chenwei Zhang","Philip S. Yu",2
"Chenwei Zhang","Wei Fan 0001",2
"Chenwei Zhang","Xiaohui Yan",2
"Yaliang Li","Chenwei Zhang",2
"Ye Liu 0006","Chenwei Zhang",2
"Chenwei Zhang","Yi Chang 0001",2
"Connor Mullane","Chenxi Liu",2
"Danish Mir","Chenxi Liu",2
"Debashish Pradhan","Chenxi Liu",2
"Emery Patterson","Chenxi Liu",2
"Genevieve Kocienda","Chenxi Liu",2
"Hannah Frisch","Chenxi Liu",2
"Hannah Krauss","Chenxi Liu",2
"Hilary Szu Yin Shiue","Chenxi Liu",2
"James Santos","Chenxi Liu",2
"Jiale Xu","Chenxi Liu",2
"Kanishka Jain","Chenxi Liu",2
"Margaret Rose Hunt","Chenxi Liu",2
"Chenxi Liu","Mary McKinley",2
"Mayhah Suri","Chenxi Liu",2
"Mirielle Vasselli","Chenxi Liu",2
"Richard Marciano","Chenxi Liu",2
"Sarah Agarrat","Chenxi Liu",2
"Tahura Turabi","Chenxi Liu",2
"Chenxi Qiu","Sarah Michele Rajtmajer",2
"Chenxi Wang","Guobin Wu",6
"Jiarui Jin","Chenxi Wang",4
"Chenxi Wang","Jieping Ye",6
"Chenxi Wang","Jun Wang 0012",4
"Ming Zhou","Chenxi Wang",4
"Minne Li","Chenxi Wang",4
"Weinan Zhang 0001","Chenxi Wang",4
"Xiaocheng Tang","Chenxi Wang",2
"Yan Jiao","Chenxi Wang",6
"Yaodong Yang","Chenxi Wang",2
"Chenxi Wang","Yong Yu 0001",2
"Zhiwei Qin","Chenxi Wang",6
"Zilong Guo","Chenxi Wang",2
"Jia Zeng","Chenxi Zhang",2
"Jiaming Yin","Chenxi Zhang",2
"Chenxi Zhang","Jiangfeng Li",2
"Kai Zhao","Chenxi Zhang",2
"Mingxuan Yuan","Chenxi Zhang",2
"Chenxi Zhang","Qinpei Zhao",2
"Weixiong Rao","Chenxi Zhang",2
"Chenxiao Xu","Hao Huang",2
"Chenxiao Xu","Shinjae Yoo",2
"Chenxu Wang","John C. S. Lui",2
"Pinghui Wang","Chenxu Wang",2
"Qiaozhu Zhai","Chenxu Wang",2
"Chenxu Wang","Xiaohong Guan",2
"Yiyan Qi","Chenxu Wang",2
"Yuanming Zhang","Chenxu Wang",2
"Min Zhang 0006","Chenyang Wang",4
"Chenyang Wang","Shaoping Ma",4
"Weizhi Ma","Chenyang Wang",4
"Woojeong Jin","Chenyang Wang",2
"Chenyang Wang","Xiang Ren 0001",2
"Chenyang Wang","Yiqun Liu 0001",4
"Yue Cao","Chenyang Wang",2
"Chenyi Lei","Shouling Ji",2
"Chenyi Lei","Zhao Li",2
"Chenyou Fan","Chi Zhang 0012",2
"Chenyou Fan","Di Wu",2
"Chenyou Fan","Heng Huang",2
"Chenyou Fan","Jian Pei",2
"Chenyou Fan","Rong Yuan",2
"Chenyou Fan","Wensheng Wang",2
"Chenyou Fan","Xiaoyue Li",2
"Chenyou Fan","Yi Pan",2
"Chenyou Fan","Yuze Zhang",2
"Chenyu Jiang","James Cheng",2
"Kelvin Kai Wing Ng","Chenyu Jiang",2
"Shiyuan Deng","Chenyu Jiang",2
"Xiao Yan 0002","Chenyu Jiang",2
"Haiyan Wang","Chetan Gupta 0001",2
"Qiyao Wang","Chetan Gupta 0001",2
"Chetan Gupta 0001","Susumu Serita",2
"Chi-Hung Chi","Fucun Li",2
"Chi-Hung Chi","Huaiyuan Chu",2
"Huaming Chen","Chi-Hung Chi",2
"Chi-Hung Chi","Jun Shen 0001",2
"Lei Wang 0001","Chi-Hung Chi",2
"Yaochu Jin","Chi-Hung Chi",2
"Chi-Wei Yang","Hsiao-Chi Tai",2
"Chi-Wei Yang","Jay J. C. Huang",2
"Chi-Wei Yang","Yang Chuan",2
"Chi-Wei Yang","Yu-Han Liao",2
"Chi-Yin Chow","Jia-Dong Zhang",2
"Chi-Yin Chow","Ning Li",2
"Zhixiang He","Chi-Yin Chow",2
"Chi Chen","Chunxiao Xing",2
"Chi Chen","Jiang Bian 0002",2
"Chi Chen","Li Zhao 0007",2
"Chi Chen","Tie-Yan Liu",2
"Hao Ma","Chi Wang 0001",2
"Jian Li 0015","Chi Wang 0001",2
"Chi Wang 0001","Jie Tang 0001",2
"Jiezhong Qiu","Chi Wang 0001",2
"Chi Wang 0001","Kuansan Wang",2
"Yuxiao Dong","Chi Wang 0001",2
"Chi Xu","Joel Wei En Tay",2
"Junxian Song","Chi Xu",2
"Lei Feng","Chi Xu",2
"Rong Wen","Chi Xu",2
"Zhuoyi Lin","Chi Xu",2
"Chi Zhang 0012","Di Wu",2
"Chi Zhang 0012","Heng Huang",2
"Chi Zhang 0012","Jian Pei",2
"Chi Zhang 0012","Rong Yuan",2
"Chi Zhang 0012","Wensheng Wang",2
"Xiaoyue Li","Chi Zhang 0012",2
"Yi Pan","Chi Zhang 0012",2
"Yuze Zhang","Chi Zhang 0012",2
"Jiahao Ding","Chi Zhang",2
"Kaiping Xue","Chi Zhang",2
"Chi Zhang","Miao Pan",2
"Mingsong Chen","Chi Zhang",2
"Xinyue Zhang","Chi Zhang",2
"Hsuan Chiu","Chia-Hu Chang",2
"Pei-Xun Wang","Chia-Hu Chang",2
"Tzu-Hao Huang","Chia-Hu Chang",2
"Wen-Qian Chen","Chia-Hu Chang",2
"Yu-Hsuan Huang","Chia-Hu Chang",2
"Yuchun Lai","Chia-Hu Chang",2
"Chia-Jung Lee","Christopher H. Lin",2
"Chia-Jung Lee","Milad Shokouhi",2
"Chia-Jung Lee","Peter Bailey",2
"Chia-Jung Lee","Susan T. Dumais",2
"Tarfah Alrashed","Chia-Jung Lee",2
"Chung-Chi Chen","Chia-Wen Tsai",2
"Hen-Hsen Huang","Chia-Wen Tsai",2
"Chia-Wen Tsai","Hsin-Hsi Chen",2
"Hongzhi Yang","Chieh-Feng Chiang",2
"Hinako Izumi","Chiemi Watanabe",2
"Masaki Matsubara","Chiemi Watanabe",2
"Ming Yin","Chien-Ju Ho",2
"Wei Tang","Chien-Ju Ho",2
"Chien Aun Chan","Christopher Leckie",2
"Li Li 0083","Chien Aun Chan",2
"Sarah M. Erfani","Chien Aun Chan",2
"Chih-Yao Chang","Chih-Jen Lin",2
"Hong Zhu","Chih-Jen Lin",2
"Jui-Yang Hsia","Chih-Jen Lin",2
"Meng-Yuan Yang","Chih-Jen Lin",2
"Zhenhua Dong","Chih-Jen Lin",2
"Chih-Ming Chen 0003","Chuan-Ju Wang",2
"Chih-Ming Chen 0003","Ming-Feng Tsai",2
"Chih-Ming Chen 0003","Yi-Hsuan Yang",2
"Hong Zhu","Chih-Yao Chang",2
"Jui-Yang Hsia","Chih-Yao Chang",2
"Meng-Yuan Yang","Chih-Yao Chang",2
"Chih-Yao Chang","Zhenhua Dong",2
"Guillaume Habault","Chihiro Ono",2
"Kiyohito Yoshihara","Chihiro Ono",2
"Yasutaka Nishimura","Chihiro Ono",2
"Chin-Chi Hsu","Mi-Yen Yeh",2
"Ming-Han Feng","Chin-Chi Hsu",2
"Chin-Chi Hsu","Shou-De Lin",2
"Chin-Chia Michael Yeh","Eamonn J. Keogh",2
"Chin-Chia Michael Yeh","Hoang Anh Dau",2
"Chin-Chia Michael Yeh","Mikhail Noskov",2
"Chin-Chia Michael Yeh","Yan Zhu 0014",2
"Chuan-Yu Lee","Ching-Chi Lin",2
"Ching-Chi Lin","Jan-Jan Wu",2
"Ching-Chi Lin","Pangfeng Liu",2
"Yu-Tung Hsieh","Ching-Chi Lin",2
"Ching-Yu Yang","Hai-Lun Tu",2
"Ching-Yu Yang","Jason S. Chang",2
"Jhih-Jie Chen","Ching-Yu Yang",2
"Yi-Dong Wu","Ching-Yu Yang",2
"Yu-Chuan Tai","Ching-Yu Yang",2
"Souvick Ghosh","Chirag Shah",2
"Kouichi Nagatani","Chisa Takano",2
"Chisa Takano","Masaki Aida",2
"Samy Bengio","Cho-Jui Hsieh",2
"Si Si","Cho-Jui Hsieh",2
"Wei-Lin Chiang","Cho-Jui Hsieh",2
"Xuanqing Liu","Cho-Jui Hsieh",2
"Yang Li 0058","Cho-Jui Hsieh",2
"Mahardhika Pratama","Choiru Za'in",2
"Choiru Za'in","Weiping Ding 0001",2
"Choiru Za'in","Yew-Soon Ong",2
"Hongfei Yan","Chong Chen",2
"Rui Miao","Chong Chen",2
"Xia Zhang","Chong Chen",2
"Chong Wang","Cristian Borcea",4
"Shuai Zhao","Chong Wang",2
"Chong Wang","Yi Chen 0001",4
"Jizhou Huang","Chongli Zhu",2
"Chongli Zhu","Miao Fan",2
"Chongli Zhu","Ying Li",2
"Yuxin Wen","Chongli Zhu",2
"Will Skinner","Chongyuan Xiang",2
"Yifang Liu","Chongyuan Xiang",2
"Mohit Mittal","Chonho Lee",2
"Panote Siriaraya","Chonho Lee",2
"Chonho Lee","Shinji Shimojo",2
"Chonho Lee","Takashi Yoshikawa",2
"Chonho Lee","Yukiko Kawai",2
"Choon Hui Teo","Hao Gu",2
"Keping Bi","Choon Hui Teo",2
"Priyanka Nigam","Choon Hui Teo",2
"Vihan Lakshman","Choon Hui Teo",2
"Choon Hui Teo","Vijai Mohan",4
"Choon Hui Teo","W. Bruce Croft",2
"Weitian Allen Ding","Choon Hui Teo",2
"Choon Hui Teo","Yesh Dattatreya",2
"Yiwei Song","Choon Hui Teo",2
"Choudur Lakshminarayan","Faraz Ahmad",4
"Choudur Lakshminarayan","Khaled Bouaziz",4
"Choudur Lakshminarayan","Prama Agarwal",4
"Choudur Lakshminarayan","Sri Raghavan",4
"Choudur Lakshminarayan","Thiagarajan Ramakrishnan",4
"Daniel R. Harris","Chris Delcher",2
"Conrad M. Albrecht","Chris Fisher",2
"Chris Fisher","Florencia Pezzutti",2
"Chris Fisher","Francesca Rossi",2
"Chris Fisher","Hendrik F. Hamann",2
"Chris Fisher","Marcus Freitag",2
"Chris Fisher","Sharathchandra Pankanti",2
"Chris Giblin","Daniel Bauer",2
"Chris Giblin","Florian Froese",2
"Chris Giblin","Luis Garcés-Erice",2
"Peter Urbanetz","Chris Giblin",2
"Chris Giblin","Sasa Tomic",2
"Sean Rooney","Chris Giblin",2
"Wenqing Hu","Chris Junchi Li",2
"Chris Junchi Li","Xiang Zhou",2
"Desmond Upton Patton","Chris Kedzie",2
"Fei-Tzin Lee","Chris Kedzie",2
"Chris Kedzie","Kathleen R. McKeown",2
"Chris Kedzie","Michael B. Gaskell",2
"Philipp Blandfort","Chris Kedzie",2
"Chris Kedzie","Rossano Schifanella",2
"Chris Kedzie","Shih-Fu Chang",2
"Siddharth Varia","Chris Kedzie",2
"Surabhi Bhargava","Chris Kedzie",2
"Svebor Karaman","Chris Kedzie",2
"William R. Frey","Chris Kedzie",2
"David Lindsay","Chris Watkins",2
"Najim Al-Baghdadi","Chris Watkins",2
"Siân Lindsay","Chris Watkins",2
"Wojciech Wisniewski","Chris Watkins",2
"Yuri Kalnishkan","Chris Watkins",2
"Chris Xiaoxuan Lu","Hongkai Wen 0001",2
"Chris Xiaoxuan Lu","John A. Stankovic",2
"Chris Xiaoxuan Lu","Niki Trigoni",2
"Chris Xiaoxuan Lu","Xuan Kan",2
"Fabian Berns","Christian Beecks",4
"Kjeld Willy Schmidt","Christian Beecks",4
"Daniel Ellehammer Larsen","Christian Bugge Henriksen",2
"Vladimir Kuzmanovski","Christian Bugge Henriksen",2
"Christian Garcia-Arellano","Guy M. Lohman",2
"Christian Garcia-Arellano","Hamid Pirahesh",2
"Pinar Tözün","Christian Garcia-Arellano",2
"Christian Garcia-Arellano","René Müller 0001",2
"Christian Garcia-Arellano","Richard Sidle",2
"Ronald Barber","Christian Garcia-Arellano",2
"Christian Garcia-Arellano","Ronen Grosman",2
"Christian Garcia-Arellano","Vijayshankar Raman",2
"Yingjun Wu","Christian Garcia-Arellano",2
"Yuanyuan Tian","Christian Garcia-Arellano",2
"Christian Gehrmann","Martin Gunnarsson",2
"Christian J. Mahoney","Haozhen Zhao",2
"Christian J. Mahoney","Jianping Zhang",2
"Christian J. Mahoney","Nathaniel Huber-Fliflet",2
"Christian J. Mahoney","Peter Gronvall",2
"Christian Quadri","Gian Paolo Rossi 0001",2
"Matteo Zignani","Christian Quadri",2
"Christian Quadri","Sabrina Gaito",2
"Christian S. Jensen","Ling Shao 0001",2
"Lisi Chen","Christian S. Jensen",2
"Shuo Shang","Christian S. Jensen",2
"Christian S. Jensen","Zhiwei Zhang",2
"Christian Schön","Jens Dittrich",2
"Christian Schön","Richard Müller 0003",2
"Idir Benouaret","Christiane Kamdem Kengne",2
"Christiane Kamdem Kengne","Jalil Chagraoui",2
"Sihem Amer-Yahia","Christiane Kamdem Kengne",2
"Jian Zhang 0002","Christina Kirsch",2
"Jinfeng Yi","Christina Kirsch",2
"Qiang Wu 0001","Christina Kirsch",2
"Yongshun Gong","Christina Kirsch",2
"Zhibin Li 0002","Christina Kirsch",2
"Christina Tsangouri","Deborah Estrin",2
"Drew Dunne","Christina Tsangouri",2
"Jenny Chen","Christina Tsangouri",2
"Longqi Yang","Christina Tsangouri",2
"Michael Sobolev","Christina Tsangouri",2
"Christina Tsangouri","Mor Naaman",2
"Christina Tsangouri","Nicola Dell",2
"Yu Wang","Christina Tsangouri",2
"Peichang Shi","Christine Grogan",2
"Christine Hosey","Jean Garcia-Gathright",2
"Jennifer Thom","Christine Hosey",2
"Praveen Chandar","Christine Hosey",2
"Christo Kirov","Katharine Donato",2
"Christo Kirov","Kornraphop Kawintiranon",2
"Laila Wahedi","Christo Kirov",2
"Lisa Singh","Christo Kirov",2
"Christo Kirov","Susan Martin",2
"Christo Kirov","Yaguang Liu",2
"Yanchen Wang","Christo Kirov",2
"Yifang Wei","Christo Kirov",2
"Desheng Hu","Christo Wilson",2
"Ronald E. Robertson","Christo Wilson",4
"Shan Jiang 0008","Christo Wilson",4
"Do Le Quoc","Christof Fetzer",2
"Franz Gregor","Christof Fetzer",2
"Jatinder Singh","Christof Fetzer",2
"Christof Monz","Maarten de Rijke",2
"Pengjie Ren","Christof Monz",2
"Shaojie Jiang","Christof Monz",2
"Christoffer Thrysøe","Fabian Gieseke",2
"Christoffer Thrysøe","Marcos Antonio Vaz Salles",2
"Christoffer Thrysøe","Martin Brandt",2
"Stefan Oehmcke","Christoffer Thrysøe",2
"Laurens Van den Bercken","Christoph Lofi",2
"Robert-Jan Sips","Christoph Lofi",2
"Christoph Miksovic","Julian Minder",2
"Christoph Miksovic","Katsiaryna Mirylenka",2
"Christoph Miksovic","Paolo Scotton",2
"Thomas Gschwind","Christoph Miksovic",2
"Christoph Trattner","David Elsweiler",2
"Qing Zhang","Christoph Trattner",2
"Christopher Gropp","Ilya Safro",2
"Christopher Gropp","Paul W. Wilson",2
"Christopher H. Lin","Milad Shokouhi",2
"Peter Bailey","Christopher H. Lin",2
"Christopher H. Lin","Susan T. Dumais",2
"Tarfah Alrashed","Christopher H. Lin",2
"Teresa M. Ranadive","Christopher J. Coley",2
"Christopher Koehler","Raksha Rajashekar",2
"Christopher Koehler","Simon Su",2
"Christopher Koehler","Thomas Wischgoll",2
"Eric Gustafson","Christopher Kruegel",2
"Christopher Kruegel","Giovanni Vigna",2
"Hojjat Aghakhani","Christopher Kruegel",2
"Shirin Nilizadeh","Christopher Kruegel",2
"James Bailey 0001","Christopher Leckie",2
"Kotagiri Ramamohanarao","Christopher Leckie",2
"Li Li 0083","Christopher Leckie",2
"Christopher Leckie","Ling Luo",2
"Christopher Leckie","Michael E. Houle",2
"Sarah M. Erfani","Christopher Leckie",2
"Shanika Karunasekera","Christopher Leckie",4
"Yi Han 0003","Christopher Leckie",2
"Yunzhe Jia","Christopher Leckie",2
"Christopher Mendoza","Michael P. McGarry",2
"Christopher Mendoza","Venkat Dasari",2
"Graham A. Bent","Christopher Simpkin",2
"Heesung Kwon","Christopher Simpkin",2
"Liang Ma 0002","Christopher Simpkin",2
"Mudhakar Srivatsa","Christopher Simpkin",2
"Swati Rallapalli","Christopher Simpkin",2
"Christopher Spevak","Cynthia Brandt",2
"Friedhelm Sandbrink","Christopher Spevak",2
"Joel Kupersmith","Christopher Spevak",2
"Joseph L. Goulet","Christopher Spevak",2
"Christopher Spevak","Marc R. Blackman",2
"Nawar M. Shaar","Christopher Spevak",2
"Qing Zeng-Treitler","Christopher Spevak",2
"Terri Elizabeth Workman","Christopher Spevak",2
"YiJun Shao","Christopher Spevak",2
"Felix Reed-Tsochas","Christopher Steven Marcum",2
"Jeffrey Lienert","Christopher Steven Marcum",2
"Laura M. Koehly","Christopher Steven Marcum",2
"Dipendra Jha","Christopher Wolverton",2
"Christopher Wolverton","Ian T. Foster",2
"Logan T. Ward","Christopher Wolverton",2
"Christopher Wolverton","Wei-keng Liao",2
"Zijiang Yang","Christopher Wolverton",2
"Fotis Savva","Christos Anagnostopoulos",2
"Christos Anagnostopoulos","Peter Triantafillou",2
"Nikos Pelekis","Christos Doulkeridis",2
"Panagiotis Tampakis","Christos Doulkeridis",2
"Christos Doulkeridis","Yannis Theodoridis",2
"Christos Faloutsos","Jan Gasthaus",2
"Kijung Shin","Christos Faloutsos",2
"Minji Yoon","Christos Faloutsos",2
"Namyong Park","Christos Faloutsos",2
"Christos Faloutsos","Tim Januschowski",2
"Tong Zhao","Christos Faloutsos",2
"Christos Faloutsos","Valentin Flunkert",2
"Xin Luna Dong","Christos Faloutsos",2
"Christos Faloutsos","Yuyang Wang",2
"E. Blackledge","Christos Fidas",2
"George Stylianou","Christos Fidas",2
"Juliana Küster Filipe Bowles","Christos Fidas",2
"Christos Fidas","M. Kumar",2
"Marios Belk","Christos Fidas",2
"Christos Fidas","Michael Rossbory",2
"Michael Vinov","Christos Fidas",2
"R. Arredouani","Christos Fidas",2
"Thomas Given-Wilson","Christos Fidas",2
"Vladimir Janjic","Christos Fidas",2
"W. Huang","Christos Fidas",2
"Ilias Kanellos","Christos Tryfonopoulos",2
"Panagiotis Deligiannis","Christos Tryfonopoulos",2
"Serafeim Chatzopoulos","Christos Tryfonopoulos",2
"Thanasis Vergoulis","Christos Tryfonopoulos",2
"Christos Tryfonopoulos","Theodore Dalamagas",2
"Jieming Mao","Christos Tzamos",2
"Nicole Immorlica","Christos Tzamos",2
"Harshitha Meda","Chrysafis Vogiatzis",2
"Lauren B. Davis","Chrysafis Vogiatzis",2
"Chuan-Ju Wang","Ming-Feng Tsai",2
"Chuan-Ju Wang","Yi-Hsuan Yang",2
"Chuan-Yu Lee","Jan-Jan Wu",2
"Chuan-Yu Lee","Pangfeng Liu",2
"Yu-Tung Hsieh","Chuan-Yu Lee",2
"Chuan Qin 0002","Enhong Chen",2
"Chuan Qin 0002","Fuzhen Zhuang",2
"Chuan Qin 0002","Hengshu Zhu",4
"Chuan Qin 0002","Hui Xiong 0001",4
"Chuan Qin 0002","Jingshuai Zhang",2
"Le Zhang","Chuan Qin 0002",2
"Chuan Qin 0002","Tong Xu",4
"Houye Ji","Chuan Shi",2
"Chuan Shi","Jiabin Wang",2
"Chuan Shi","Jiawei Zhang 0001",2
"Junxiong Zhu","Chuan Shi",2
"Liang Zhao 0002","Chuan Shi",4
"Chuan Shi","Linmei Hu",2
"Chuan Shi","Peng Cui 0001",2
"Chuan Shi","Philip S. Yu",6
"Chuan Shi","Qi Xiong",2
"Shaohua Fan","Chuan Shi",2
"Shifu Hou","Chuan Shi",2
"Wei Song","Chuan Shi",2
"Chuan Shi","Xiangnan Kong",2
"Xiao Wang 0017","Chuan Shi",4
"Xiaotian Han","Chuan Shi",2
"Xin Li 0005","Chuan Shi",2
"Chuan Shi","Yanfang Ye",12
"Yiming Zhang 0002","Chuan Shi",4
"Chuan Shi","Yongliang Li",2
"Yuan Fang 0001","Chuan Shi",2
"Yuanfu Lu","Chuan Shi",2
"Yujie Fan","Chuan Shi",4
"Yuyan Zheng","Chuan Shi",2
"Chunjie Chen 0004","Chuan Yu",2
"Dagui Chen","Chuan Yu",2
"Fei Pan","Chuan Yu",2
"Chuan Yu","Han Li",4
"Chuan Yu","Jian Xu",4
"Jianye Hao","Chuan Yu",2
"Chuan Yu","Jun Wang 0012",4
"Junqi Jin","Chuan Yu",4
"Chuan Yu","Kun Gai",4
"Lvyin Niu","Chuan Yu",2
"Chuan Yu","Weinan Zhang 0001",4
"Weixun Wang","Chuan Yu",2
"Chuan Yu","Xiaotian Hao",2
"Chuan Yu","Yixi Wang",2
"Chuanren Liu","Enhong Chen",2
"Chuanren Liu","Haiping Ma",2
"Chuanren Liu","Hongke Zhao",2
"Qi Liu 0003","Chuanren Liu",2
"Chuanren Liu","Shijin Wang 0001",2
"Shiwei Tong","Chuanren Liu",2
"Haoyi Xiong","Chuanyuan Song",2
"Jun Huan","Chuanyuan Song",2
"Chuanyuan Song","Licheng Wang",2
"Chuanyuan Song","Liping Liu",2
"Chuanyuan Song","Shengwen Yang",2
"Chuanyuan Song","Sijia Yang",2
"Chuanyuan Song","Zeyu Chen",2
"Zhi Feng","Chuanyuan Song",2
"Jaimin Dave","Chuck Bear",2
"Chuck Bear","Michael Leuchtenburg",2
"Nga Tran","Chuck Bear",2
"Thao Pham","Chuck Bear",2
"Yuanzhe Bei","Chuck Bear",2
"Jiaxuan You","Chuck Rosenberg",2
"Chuck Rosenberg","Jure Leskovec",2
"Pong Eksombatchai","Chuck Rosenberg",2
"Yichen Wang 0001","Chuck Rosenberg",2
"Chuhan Wu","Fangzhao Wu",16
"Chuhan Wu","Jianqiang Huang",2
"Chuhan Wu","Junxin Liu",12
"Chuhan Wu","Mingxiao An",2
"Chuhan Wu","Tao Qi",2
"Chuhan Wu","Xing Xie 0001",16
"Chuhan Wu","Yongfeng Huang 0001",16
"Zhigang Yuan","Chuhan Wu",2
"Jiwan Lee","Chumsoo Kim",2
"Chumsoo Kim","Woo-Chan Kim",2
"Chun-Ming Chang","Chun-Wen Wang",2
"Hsu-Chun Hsiao","Chun-Ming Chang",2
"Chun-Ming Chang","Hung-Fang Chen",2
"Tiffany Hyun-Jin Kim","Chun-Ming Chang",2
"Chun-Ming Chang","Wei Jeng",2
"Chun-Ming Chang","Yu-Jen Chen",2
"Yu-Ming Ku","Chun-Ming Chang",2
"Fei Jiang","Chun-Ta Lu",2
"Guixiang Ma","Chun-Ta Lu",2
"Jiahao Liu","Chun-Ta Lu",2
"Krishnamurthy Viswanathan","Chun-Ta Lu",2
"Manan Shah","Chun-Ta Lu",2
"Chun-Ta Lu","Philip S. Yu",2
"Chun-Ta Lu","Zhen Li",2
"Chun-Wei Chiang","Jeffrey P. Bigham",2
"Chun-Wei Chiang","Saiph Savage",2
"Susumu Saito","Chun-Wei Chiang",2
"Chun-Wei Chiang","Teppei Nakano",2
"Chun-Wei Chiang","Tetsunori Kobayashi",2
"Hsu-Chun Hsiao","Chun-Wen Wang",2
"Hung-Fang Chen","Chun-Wen Wang",2
"Tiffany Hyun-Jin Kim","Chun-Wen Wang",2
"Chun-Wen Wang","Wei Jeng",2
"Yu-Jen Chen","Chun-Wen Wang",2
"Yu-Ming Ku","Chun-Wen Wang",2
"Jiawei Chen 0007","Chun Chen 0001",2
"Qihao Shi","Chun Chen 0001",2
"Sheng Zhou","Chun Chen 0001",2
"Yan Feng","Chun Chen 0001",2
"Chun Lo","Shaunak Chatterjee",2
"Ye Tu","Chun Lo",2
"Chun Lo","Yiping Yuan",2
"Jiaheng Lu","Chunbin Lin",2
"Chunbin Lin","Jin Wang 0007",2
