"from","to","weight"
"Tian Xia","Chun Guo 0001",2
"Xiaozhong Liu","Chun Guo 0001",4
"Yingying Yu","Chun Guo 0001",2
"Chun Guo 0001","Yizhou Sun",2
"Chunfeng Yang","Dah Ming Chiu",2
"Chunfeng Yang","Yipeng Zhou",2
"Han-Ching Ou","Chung-Kuang Chou",2
"Chung-Kuang Chou","Ming-Syan Chen",2
"Chunkai Wang","Qi Guo 0001",2
"Chunkai Wang","Xiaofeng Meng 0001",2
"Chunkai Wang","Zujian Weng",2
"Chunkun Bo","Jeffrey J. Fox",2
"Chunkun Bo","Ke Wang 0011",2
"Chunkun Bo","Kevin Skadron",2
"Chunqiu Zeng","Dingding Wang 0001",2
"Chunqiu Zeng","Jia Xu 0003",2
"Chunqiu Zeng","Larisa Shwartz",2
"Chunqiu Zeng","Minjing Zhang",2
"Chunqiu Zeng","Naphtali Rishe",2
"Chunqiu Zeng","Qifeng Zhou",2
"Chunqiu Zeng","Qing Wang 0016",6
"Chunqiu Zeng","Shekoofeh Mokhtari",2
"Chunqiu Zeng","Shu-Ching Chen",2
"Chunqiu Zeng","Steven Luis",2
"Tao Li 0001","Chunqiu Zeng",6
"Chunqiu Zeng","Wentao Wang 0006",4
"Wubai Zhou","Chunqiu Zeng",2
"Chunqiu Zeng","Yue Huang",2
"Minh Huynh","Chunxiao Zhou",2
"Qingqi Yue","Chunxiao Zhou",2
"Xuan Che","Chunxiao Zhou",2
"Jian Zou","Chuqin Huang",2
"Cinar Kilcioglu","Justin M. Rao",2
"Cindy K. Chung","James W. Pennebaker",2
"Yla R. Tausczik","Cindy K. Chung",2
"Denis Khryashchev","Cláudio T. Silva",2
"Cláudio T. Silva","Huy T. Vo",2
"Juliana Freire","Cláudio T. Silva",2
"Kai Zhao","Cláudio T. Silva",2
"Clare Llewellyn","Laura Cram",2
"Clare R. Voss","Heng Ji",2
"Jialu Liu","Clare R. Voss",2
"Clare R. Voss","Jiawei Han 0001",4
"Jingbo Shang","Clare R. Voss",2
"Meng Qu","Clare R. Voss",2
"Taylor Cassidy","Clare R. Voss",2
"Wenqi He","Clare R. Voss",2
"Xiang Ren 0001","Clare R. Voss",4
"Fan Jiang","Claris Castillo",2
"Karuna P. Joshi","Claudia Pearce",2
"Sudip Mittal","Claudia Pearce",2
"Claudia Pearce","Tim Finin",2
"Martin Perdacher","Claudia Plant",2
"Samuel Maurus","Claudia Plant",2
"Sebastian Goebl","Claudia Plant",2
"Wei Ye 0001","Claudia Plant",2
"Claudio Agostino Ardagna","Ernesto Damiani",2
"Claudio Agostino Ardagna","Paolo Ceravolo",2
"Claudio Lucchese","Fabrizio Silvestri",2
"Luca Maria Aiello","Claudio Lucchese",2
"Mauro Coletto","Claudio Lucchese",2
"Clay Fink","John Kelly",2
"Clay Fink","Michael Macy",2
"Clay Fink","Vladimir Barash",2
"Clayton Gandy","John Skovertz",2
"Xiang Zuo","Clayton Gandy",2
"Cody Buntain","Gary LaFree",2
"Cody Buntain","Jennifer Golbeck",2
"Farrukh Ahmed","Colin Bellinger",2
"Michele Samorani","Colin Bellinger",2
"Colin Bellinger","Osmar R. Zaïane",2
"Jim Pivarski","Collin Bennett",2
"Collin Bennett","Robert L. Grossman",2
"Heqing Huang","Cong Zheng",2
"Cong Zheng","Junyuan Zeng",2
"Cong Zheng","Peng Liu 0005",2
"Cong Zheng","Sencun Zhu",2
"Cong Zheng","Suresh Chari",2
"Cong Zheng","Wu Zhou",2
"Dazhong Wu","Connor Jennings",2
"Connor Jennings","Janis P. Terpenny",2
"Connor Jennings","Soundar R. T. Kumara",2
"Erik Aumayr","Conor Hayes",2
"Fernando J. Marianno","Conrad M. Albrecht",2
"Conrad M. Albrecht","Hendrik F. Hamann",2
"Jason D. Renwick","Conrad M. Albrecht",2
"Levente J. Klein","Conrad M. Albrecht",2
"Marcus Freitag","Conrad M. Albrecht",2
"Siyuan Lu","Conrad M. Albrecht",2
"Xiaoyan Shao","Conrad M. Albrecht",2
"Payam Siyari","Constantine Dovrolis",2
"Corey Lynch","Josh Attenberg",2
"Corey Lynch","Kamelia Aryafar",2
"Daniel Kifer","Corina Graif",2
"Hongjian Wang 0002","Corina Graif",2
"Corina Graif","Zhenhui Li",2
"Cory Johns","Kevin Monroe",2
"Konstantinos Tsakalozos","Cory Johns",2
"Cory Johns","Pete VanderGiessen",2
"Cosimo Palazzo","Davide Salomoni",2
"Cosimo Palazzo","Dean N. Williams",2
"Cosimo Palazzo","Donatello Elia",2
"Cosimo Palazzo","Germán Moltó",2
"Cosimo Palazzo","Giacinto Donvito",2
"Cosimo Palazzo","Giovanni Aloisio",2
"Cosimo Palazzo","Ignacio Blanquer",2
"Cosimo Palazzo","J. Boutte",2
"Cosimo Palazzo","Mário David",2
"Marcin Plóciennik","Cosimo Palazzo",2
"Cosimo Palazzo","Marco Fargetta",2
"Cosimo Palazzo","Michal Owsiak",2
"Cosimo Palazzo","Miguel Caballer",2
"Cosimo Palazzo","Riccardo Bruno",2
"Cosimo Palazzo","Roberto Barbera",2
"Sandro Fiore","Cosimo Palazzo",2
"Cosimo Palazzo","Tomasz Zok",2
"Cosimo Palazzo","V. Anantharaj",2
"Cosimo Palazzo","Z. Shaheen",2
"Katsunori Miura","Courtney Powell",2
"Courtney Powell","Masaharu Munetomo",2
"Tazro Ohta","Courtney Powell",2
"Martina Balestra","Coye Cheshire",2
"Coye Cheshire","Oded Nov",2
"Ofer Arazy","Coye Cheshire",2
"Craig MacDonald","Iadh Ounis",4
"Jarana Manotumruksa","Craig MacDonald",2
"Richard McCreadie","Craig MacDonald",2
"Saul Vargas","Craig MacDonald",2
"Craig S. Greenberg","Marion Le Bras",2
"Craig S. Greenberg","Mark A. Przybocki",2
"Peter C. Fontana","Craig S. Greenberg",2
"Cristian Borcea","Yi Chen 0001",2
"Krishna P. Gummadi","Cristian Danescu-Niculescu-Mizil",2
"Cristian Danescu-Niculescu-Mizil","Lillian Lee",2
"Muhammad Bilal Zafar","Cristian Danescu-Niculescu-Mizil",2
"Vlad Niculae","Cristian Danescu-Niculescu-Mizil",2
"Jennifer Helsby","Crystal Cody",2
"Joe Walsh","Crystal Cody",2
"Kenneth Joseph","Crystal Cody",2
"Crystal Cody","Lauren Haynes",2
"Crystal Cody","Rayid Ghani",2
"Samuel Carton","Crystal Cody",2
"Youngsoo Park","Crystal Cody",2
"Kuifei Yu","Cuili Yao",2
"Li Guo 0008","Cuili Yao",2
"Cuili Yao","Qiang Zhang 0008",2
"Cuili Yao","Ruiyun Yu",2
"Yue Qu","Cuili Yao",2
"Cuong M. Nguyen","Philip J. Rhodes",2
"Lydia M. Letham","Cynthia Rudin",2
"Dingxiong Deng","Cyrus Shahabi",2
"Cyrus Shahabi","Linhong Zhu",2
"Liyue Fan","Cyrus Shahabi",2
"Mingxuan Yue","Cyrus Shahabi",2
"Cyrus Shahabi","Rose Yu",2
"Cyrus Shahabi","Ugur Demiryurek",2
"Cyrus Shahabi","Yan Liu 0002",2
"D. W. Longcope","D. A. Lamb",2
"J. C. Windmueller","D. A. Lamb",2
"J. P. Vargas-Acosta","D. A. Lamb",2
"D. A. Lamb","J. W. Harvey",2
"J. Zhang","D. A. Lamb",2
"M. D. DeLuca","D. A. Lamb",2
"D. A. Lamb","P. C. H. Martens",2
"D. A. Lamb","S. Vargas-Dominguez",2
"Z. A. Werginz","D. A. Lamb",2
"J. C. Windmueller","D. W. Longcope",2
"J. P. Vargas-Acosta","D. W. Longcope",2
"D. W. Longcope","J. W. Harvey",2
"J. Zhang","D. W. Longcope",2
"M. D. DeLuca","D. W. Longcope",2
"D. W. Longcope","P. C. H. Martens",2
"D. W. Longcope","S. Vargas-Dominguez",2
"Z. A. Werginz","D. W. Longcope",2
"Da-Chuan Zhang","Mei Li",2
"Da Yan 0001","Huanhuan Wu",2
"Da Yan 0001","James Cheng",2
"Da Yan 0001","John C. S. Lui",2
"Da Yan 0001","Shuigeng Zhou",2
"Yi Yang","Da Yan 0001",2
"Dae Hoon Park","Mengwen Liu",2
"Dae Hoon Park","Yi Fang 0008",2
"Yipeng Zhou","Dah Ming Chiu",2
"Daichi Imamori","Keishi Tajima",2
"Daiki Shimada","Hitoshi Iyatomi",2
"Daiki Shimada","Ryunosuke Kotani",2
"Daisuke Kawai","Katsumi Tanaka",2
"Daixin Wang","Peng Cui 0001",2
"Daixin Wang","Wenwu Zhu 0001",2
"John Harney","Dale Stansberry",4
"Dale Stansberry","Peter Xenopoulos",2
"Raghul Gunasekaran","Dale Stansberry",2
"Dale Stansberry","Seung-Hwan Lim",4
"Sreenivas S. Sukumar","Dale Stansberry",2
"Sudharshan S. Vazhkudai","Dale Stansberry",2
"Dale Stansberry","Tom Barron",2
"Damian Smyth","Eoin O'Grady",2
"Damian Smyth","Robert Fuller",2
"Damon McCoy","Elaine Shi",2
"Mohammad Karami","Damon McCoy",2
"Damon McCoy","Raheem A. Beyah",2
"Damon McCoy","Shuang Hao",2
"Xiaojing Liao","Damon McCoy",2
"Youngsam Park","Damon McCoy",2
"Dan Cosley","Jalal Mahmud",2
"Liang Gou","Dan Cosley",2
"Dan Cosley","Roberto M. Cesar Jr.",2
"Samuel Barbosa","Dan Cosley",2
"Dan Frankowski","Jure Leskovec",2
"Dan Garant","David D. Jensen",2
"David T. Arbour","Dan Garant",2
"David Carmel","Dan Pelleg",2
"Elad Kravi","Dan Pelleg",2
"Dan Pelleg","Elad Yom-Tov",2
"Dan Pelleg","Gilad Tsur",2
"Ido Guy","Dan Pelleg",2
"Yoelle Maarek","Dan Pelleg",2
"Huan Sun","Dan Roth",2
"Jiawei Han 0001","Dan Roth",2
"Shulong Tan","Dan Roth",2
"Dan Roth","Xifeng Yan",2
"Yang Li","Dan Roth",2
"Dan Tasse","Jason I. Hong",2
"Dan Wang 0002","Jian Pei",2
"Dan Wang 0002","Linda Fu Xiao",2
"Dan Wang 0002","Yi Yuan 0005",2
"Zimu Zheng","Dan Wang 0002",2
"Daniel Agun","Qinghao Wu",2
"Daniel Agun","Susen Zhao",2
"Daniel Agun","Tao Yang 0009",2
"Xin Jin 0010","Daniel Agun",2
"Daniel Agun","Yifan Shen",2
"Samuel F. Way","Daniel B. Larremore",2
"Dylan Uys","Daniel Crawl",2
"Daniel Crawl","Ilkay Altintas",2
"Mai H. Nguyen","Daniel Crawl",2
"Wenji Mao","Daniel Dajun Zeng",2
"Yuhao Zhang","Daniel Dajun Zeng",2
"Houjun Tang","Daniel F. Martin",2
"Daniel F. Martin","Kesheng Wu",2
"Daniel F. Martin","Nagiza F. Samatova",2
"Daniel F. Martin","Scott Klasky",2
"Stephen Ranshous","Daniel F. Martin",2
"Surendra Byna","Daniel F. Martin",2
"Wenzhao Zhang","Daniel F. Martin",2
"Daniel Fabbri","Jimeng Sun",2
"You Chen","Daniel Fabbri",2
"Zhijun Yin","Daniel Fabbri",2
"Daniel Friedman","Min Zhang 0006",2
"Qi Zhao","Daniel Friedman",2
"Daniel Friedman","Shaoping Ma",2
"Yi Zhang","Daniel Friedman",2
"Daniel Friedman","Yiqun Liu 0001",2
"Yongfeng Zhang","Daniel Friedman",2
"Fabrício Benevenuto","Daniel Hasan Dalip",2
"Flávio Luis Cardeal Pádua","Daniel Hasan Dalip",2
"Moisés Henrique Ramos Pereira","Daniel Hasan Dalip",2
"Hongjian Wang 0002","Daniel Kifer",2
"Daniel Kifer","Zhenhui Li",2
"Derrick C. Spell","Daniel Kirsche",2
"Jae Young Chung","Daniel Kirsche",2
"Jarrell Waggoner","Daniel Kirsche",2
"Kai-Chen Cheng","Daniel Kirsche",2
"Ling-Yong Wang","Daniel Kirsche",2
"Richard T. Shomer","Daniel Kirsche",2
"Xiao-Han T. Zeng","Daniel Kirsche",2
"Daniel M. Romero","Jon M. Kleinberg",2
"Daniel Playfair","Dimitrios S. Nikolopoulos",2
"Daniel Preotiuc-Pietro","Jordan Carpenter",2
"Leqi Liu","Daniel Preotiuc-Pietro",2
"Daniel Preotiuc-Pietro","Lyle H. Ungar",4
"Daniel Preotiuc-Pietro","Mohsen Ebrahimi Moghaddam",2
"Daniel Preotiuc-Pietro","Salvatore Giorgi",2
"Daniel Preotiuc-Pietro","Zahra Riahi Samani",2
"Daniel R. Catchpoole","Paul J. Kennedy",2
"Daniel R. Catchpoole","Wei Liu 0007",2
"Daniel Schroder","Felix Bohm",2
"Lauritz Thamsen","Daniel Schroder",2
"Markus Paeschke","Daniel Schroder",2
"Marvin Byfeld","Daniel Schroder",2
"Thomas Renner","Daniel Schroder",2
"Daniel Seybold","Jörg Domaschka",2
"Daniel Seybold","Nicolas Wagner",2
"Daniel Sun","Guoqiang Li 0001",4
"Daniel Sun","Jianquan Liu",2
"Daniel Sun","Muhammad Atif",2
"Ruoyu Wang 0004","Daniel Sun",2
"Daniel Sun","Surya Nepal",2
"Daniel Sun","Yi-Cheng Chen",2
"Daniel Xavier de Sousa","Marcos André Gonçalves",2
"Daniel Xavier de Sousa","Sérgio Daniel Canuto",2
"Daniel Xavier de Sousa","Thierson Couto Rosa",2
"Daniel Xavier de Sousa","Wellington Santos Martins",2
"Daniel Xie","Jiejun Xu",2
"Daniel Xie","Tsai-Ching Lu",2
"Daniel Yue Zhang","Dong Wang 0002",4
"Daniel Yue Zhang","Rungang Han",2
"Shenglong Zhu","Daniel Yue Zhang",2
"Gabriel Doyle","Daniel Yurovsky",2
"Daniel Yurovsky","Michael C. Frank",2
"Elham Vaziripour","Daniel Zappala",2
"Martin Becker 0003","Daniel Zoller",2
"Daniel Zoller","Stephan Doerfel",2
"Thomas Niebler","Daniel Zoller",2
"Kateryna Tymoshenko","Daniele Bonadiman",2
"Davide Proserpio","Daniele Quercia",2
"Giovanni Quattrone","Daniele Quercia",2
"Jacopo Staiano","Daniele Quercia",2
"Daniele Quercia","Krishna P. Gummadi",2
"Daniele Quercia","Licia Capra",2
"Daniele Quercia","Luca Maria Aiello",2
"Marco De Nadai","Daniele Quercia",2
"Daniele Quercia","Mirco Musolesi",2
"Nicu Sebe","Daniele Quercia",2
"Rijurekha Sen","Daniele Quercia",2
"Roberto Larcher","Daniele Quercia",2
"Daniele Quercia","Rossano Schifanella",2
"Danish","Partha P. Talukdar",2
"Danish","Yogesh Dahiya",2
"Daokun Zhang","Jie Yin",2
"Daokun Zhang","Xingquan Zhu",2
"Dario Colazzo","Ioana Manolescu",2
"Jesús Camacho-Rodríguez","Dario Colazzo",2
"Dario Colazzo","Melanie Herschel",2
"Dario Colazzo","Soudip Roy Chowdhury",2
"Darja Krushevskaja","S. Muthukrishnan",2
"Darja Krushevskaja","William Simpson",2
"Eric G. Stephan","Darren J. Kerbyson",2
"Darren J. Kerbyson","Ilkay Altintas",2
"Kerstin Kleese van Dam","Darren J. Kerbyson",2
"Malachi Schram","Darren J. Kerbyson",2
"Matt MacDuff","Darren J. Kerbyson",2
"Todd Elsethagen","Darren J. Kerbyson",2
"Darshan M. Shankaralingappa","Gianmarco De Francisci Morales",2
"Darui Zhang","Jasmine Wood",2
"Dashun Wang","Ting Wang",2
"Xinyang Zhang","Dashun Wang",2
"Frank Bentley","David A. Shamma",2
"Saeideh Bakhshi","David A. Shamma",2
"David Alvarez-Melis","Martin Saveski",2
"Lyndon Kennedy","David Ayman Shamma",2
"Frank Pallas","David Bermbach",2
"Johannes Günther 0003","David Bermbach",2
"Elad Kravi","David Carmel",2
"David Carmel","Gilad Tsur",4
"Idan Szpektor","David Carmel",2
"Ido Guy","David Carmel",2
"David Carmel","Yoelle Maarek",2
"Yuval Pinter","David Carmel",2
"David Carrera 0001","José A. Blakeley",2
"Josep Lluis Berral","David Carrera 0001",2
"Nicolás Poggi","David Carrera 0001",2
"David Carrera 0001","Nikola Vujic",2
"Thomas Fenech","David Carrera 0001",2
"David Carrera 0001","Umar Farooq Minhas",2
"Rodrigo Palácios","David Chiang 0001",2
"Salvador Aguiñaga","David Chiang 0001",2
"David Chiang 0001","Tim Weninger",2
"David T. Arbour","David D. Jensen",2
"David Dauer","Kevin Laubis",2
"Nico Rödder","David Dauer",2
"David Dauer","Paul Karaenke",2
"David Dornfeld","Jinkyoo Park",2
"Kincho H. Law","David Dornfeld",2
"Max Ferguson","David Dornfeld",2
"Raunak Bhinge","David Dornfeld",2
"David Dornfeld","Yung-Tsun Tina Lee",2
"David Fuhry","Srinivasan Parthasarathy 0001",2
"Kristina Lerman","David García 0001",2
"Luciano Gallegos","David García 0001",2
"David García 0001","Markus Strohmaier",2
"Megha Arora","David García 0001",2
"Ponnurangam Kumaraguru","David García 0001",2
"Panagiotis Mavridis","David Gross-Amblard",2
"David Gross-Amblard","Zoltán Miklós 0001",2
"David Hardtke","Yizhou Sun",2
"Yupeng Gu","David Hardtke",2
"Hossein Soleimani","David J. Miller 0001",2
"David Jurgens","Derek Ruths",2
"Edward Newell","David Jurgens",2
"David Jurgens","Haji Mohammad Saleem",2
"David Jurgens","Hardik Vala",2
"David Jurgens","Jad Sassine",2
"Xinran He","David Kempe 0001",2
"David Kimmey","Jin Soung Yoo",2
"Hatef Monajemi","David L. Donoho",2
"David L. Donoho","Victoria Stodden",2
"Pablo Aragón","David Laniado",2
"Yana Volkovich","David Laniado",2
"Jianbo Yuan","David Lin",2
"David Lin","Jiebo Luo",2
"David Lin","Khalifeh AlJadda",2
"Mohammed Korayem","David Lin",2
"Walid Shalaby","David Lin",2
"Ee-Peng Lim","David Lo 0001",2
"Kyong Jin Shim","David Lo 0001",2
"Philips Kokoh Prasetyo","David Lo 0001",2
"Richard Jayadi Oentaryo","David Lo 0001",2
"Vivian Lai","David Lo 0001",2
"Dawen Liang","David M. Blei",2
"James McInerney","David M. Blei",2
"Joseph G. Ellis","David M. Blei",2
"Laurent Charlin","David M. Blei",2
"Maja R. Rudolph","David M. Blei",2
"Dipak K. Gupta","David Mares",2
"Graham Katz","David Mares",2
"Jaime Arredondo","David Mares",2
"Jose Cadena","David Mares",2
"Kristen Maria Summers","David Mares",2
"Liang Zhao 0002","David Mares",2
"David Mares","Naren Ramakrishnan",2
"Nathan Self","David Mares",2
"Parang Saraf","David Mares",2
"Patrick Butler","David Mares",2
"Rupinder Paul Khandpur","David Mares",2
"Sathappan Muthiah","David Mares",2
"David Maxwell","Leif Azzopardi",2
"David Montoya","Fabian M. Suchanek",2
"David Montoya","Serge Abiteboul",2
"David Montoya","Thomas Pellissier Tanon",2
"David Novak","Eric Nyberg",2
"Leonid Boytsov","David Novak",2
"David Novak","Yury Malkov",2
"Forest Agostinelli","David P. Wipf",2
"Matthew Staib","David P. Wipf",2
"David P. Wipf","Thomas Moscibroda",2
"Tianlin Shi","David P. Wipf",2
"Le Song","David P. Woodruff",2
"Maria-Florina Balcan","David P. Woodruff",2
"Yingyu Liang","David P. Woodruff",2
"James A. Thomson","David Page",2
"Michael Caldwell","David Page",2
"Peggy L. Peissig","David Page",2
"Ron M. Stewart","David Page",2
"Zhaobin Kuang","David Page",2
"David Pardoe","Frank Cao",2
"Haishan Liu","David Pardoe",2
"David Pardoe","Kun Liu",2
"David Pardoe","Manoj Thakur",2
"David S. Matteson","John C. Handley",2
"Laura L. Tupper","David S. Matteson",2
"Nicholas A. James","David S. Matteson",2
"Fedor Borisyuk","David Stein",2
"Krishnaram Kenthapadi","David Stein",2
"Feng Chen 0001","David W. Cheung",2
"Yu Liu","David W. Cheung",2
"David W. Franzen","John Nowatzki",2
"Mostofa Ahsan","David W. Franzen",2
"David Watts","K. M. George",2
"David Watts","Zenia Arora",2
"Marco Balduzzi","Davide Balzarotti",2
"Onur Catakoglu","Davide Balzarotti",2
"Giovanni Quattrone","Davide Proserpio",2
"Davide Proserpio","Licia Capra",2
"Davide Proserpio","Mirco Musolesi",2
"Dean N. Williams","Davide Salomoni",2
"Donatello Elia","Davide Salomoni",2
"Germán Moltó","Davide Salomoni",2
"Giacinto Donvito","Davide Salomoni",2
"Davide Salomoni","Giovanni Aloisio",2
"Ignacio Blanquer","Davide Salomoni",2
"J. Boutte","Davide Salomoni",2
"Mário David","Davide Salomoni",2
"Marcin Plóciennik","Davide Salomoni",2
"Marco Fargetta","Davide Salomoni",2
"Michal Owsiak","Davide Salomoni",2
"Miguel Caballer","Davide Salomoni",2
"Riccardo Bruno","Davide Salomoni",2
"Roberto Barbera","Davide Salomoni",2
"Sandro Fiore","Davide Salomoni",2
"Tomasz Zok","Davide Salomoni",2
"V. Anantharaj","Davide Salomoni",2
"Z. Shaheen","Davide Salomoni",2
"Jiangwei Yu Rafiei","Davood Rafiei",2
"Dawei Chen","Lexing Xie",2
"Dawei Yin","Hongbo Deng",2
"Hua Ouyang","Dawei Yin",4
"Dawei Yin","Jean-Marc Langlois",2
"Dawei Yin","Jianhui Chen",2
"Jiliang Tang","Dawei Yin",6
"Dawei Yin","Mark A. Hasegawa-Johnson",2
"Dawei Yin","Mianwei Zhou",2
"Shiyu Chang","Dawei Yin",2
"Dawei Yin","Thomas S. Huang",2
"Dawei Yin","Tim Daly Jr.",2
"Yang Zhang 0001","Dawei Yin",2
"Dawei Yin","Yi Chang 0001",6
"Dawei Yin","Yuening Hu",2
"Yunlong He","Dawei Yin",2
"Dawen Liang","James McInerney",2
"Dawen Liang","Laurent Charlin",2
"Dazhi Yang","Gary S. W. Goh",4
"Rong Wen","Dazhi Yang",2
"Dazhi Yang","Siwei Jiang",4
"Wenjing Yan","Dazhi Yang",2
"Dazhong Wu","Janis P. Terpenny",2
"Dazhong Wu","Soundar R. T. Kumara",2
"Hong-Han Shuai","De-Nian Yang",4
"Hui-Ju Hung","De-Nian Yang",2
"De-Nian Yang","Jian Pei",2
"De-Nian Yang","Liang-Hao Huang",2
"De-Nian Yang","Ming-Syan Chen",4
"De-Nian Yang","Philip S. Yu",2
"De-Nian Yang","Wang-Chien Lee",4
"De-Nian Yang","Yi-Feng Lan",2
"Donatello Elia","Dean N. Williams",2
"Germán Moltó","Dean N. Williams",2
"Giacinto Donvito","Dean N. Williams",2
"Dean N. Williams","Giovanni Aloisio",2
"Ignacio Blanquer","Dean N. Williams",2
"J. Boutte","Dean N. Williams",2
"Mário David","Dean N. Williams",2
"Marcin Plóciennik","Dean N. Williams",2
"Marco Fargetta","Dean N. Williams",2
"Michal Owsiak","Dean N. Williams",2
"Miguel Caballer","Dean N. Williams",2
"Riccardo Bruno","Dean N. Williams",2
"Roberto Barbera","Dean N. Williams",2
"Sandro Fiore","Dean N. Williams",2
"Tomasz Zok","Dean N. Williams",2
"Dean N. Williams","V. Anantharaj",2
"Z. Shaheen","Dean N. Williams",2
"Martin Saveski","Deb Roy",2
"Prashanth Vijayaraghavan","Deb Roy",2
"Sophie Chou","Deb Roy",2
"Soroush Vosoughi","Deb Roy",6
"Dwaipayan Roy","Debasis Ganguly",2
"Debasis Ganguly","Gareth J. F. Jones",2
"Debasis Ganguly","Mandar Mitra",2
"Honghao Wei","Deborah Estrin",2
"Longqi Yang","Deborah Estrin",2
"Mor Naaman","Deborah Estrin",2
"John-Mark Agosta","Debraj GuhaThakurta",2
"Debraj GuhaThakurta","Mario Inchiosa",2
"Debraj GuhaThakurta","Mengyue Zhao",2
"Debraj GuhaThakurta","Robert Horton",2
"Debraj GuhaThakurta","Srini Kumar",2
"Deepak Agarwal","Igor Perisic",2
"Liang Tang","Deepak Agarwal",2
"Liang Zhang 0021","Deepak Agarwal",2
"Navneet Kapur","Deepak Agarwal",2
"Nikita I. Lytkin","Deepak Agarwal",2
"XianXing Zhang","Deepak Agarwal",2
"Yiming Ma","Deepak Agarwal",2
"Yitong Zhou","Deepak Agarwal",2
"Jiongqian Liang","Deepak Ajwani",2
"Deepak Ajwani","Patrick K. Nicholson",2
"Deepak Ajwani","Srinivasan Parthasarathy 0001",2
"Joemon M. Jose","Deepak P 0001",2
"Rami Suleiman Alkhawaldeh","Deepak P 0001",2
"Sourav Chatterji","Deepayan Chakrabarti",2
"Sumit Taank","Deepayan Chakrabarti",2
"Fuzheng Zhang","Defu Lian",4
"Kai Zheng 0001","Defu Lian",2
"Nicholas Jing Yuan","Defu Lian",4
"Defu Lian","Wei-Ying Ma",2
"Defu Lian","Xing Xie 0001",4
"Defu Lian","Yong Rui",2
"Javid Ebrahimi","Dejing Dou",2
"Dejun Huang","Dhruv Gairola",2
"Dejun Huang","Fei Chiang",2
"Dejun Huang","Yu Huang",2
"Dejun Huang","Zheng Zheng",2
"Guangxia Xu","Deling Huang",4
"Jin Qi","Deling Huang",2
"Jingteng Zhao","Deling Huang",2
"Deling Huang","Mahmoud Daneshmand",2
"Wendi Ji","Dell Zhang",2
"Xiaoling Wang","Dell Zhang",2
"Demetris Antoniades","George Pallis 0001",2
"Hariton Efstathiades","Demetris Antoniades",2
"Demetris Antoniades","Marios D. Dikaiakos",2
"Demetris Antoniades","Robert-Jan Sips",2
"Demetris Antoniades","Zoltán Szlávik",2
"Jiajun Bu","Deng Cai 0001",4
"Martin Ester","Deng Cai 0001",4
"Yikang Liao","Deng Cai 0001",2
"Yu Zhu","Deng Cai 0001",4
"Ziyu Guan","Deng Cai 0001",4
"Florian Lemmerich","Denis Helic",2
"Denis Helic","Markus Strohmaier",2
"Martin Becker 0003","Denis Helic",2
"Philipp Singer","Denis Helic",2
"Denis Khryashchev","Huy T. Vo",2
"Denis Khryashchev","Juliana Freire",2
"Kai Zhao","Denis Khryashchev",2
"Denis Moreira dos Reis","Gustavo E. A. P. A. Batista",2
"Denis Moreira dos Reis","Peter A. Flach",2
"Denis Moreira dos Reis","Stan Matwin",2
"Dennis Fetterly","Eugene J. Shekita",2
"Steffen Rendle","Dennis Fetterly",2
"Denny Vrandecic","Lydia Pintscher",2
"Denny Vrandecic","Sebastian Schaffert",2
"Thomas Pellissier Tanon","Denny Vrandecic",2
"Denny Vrandecic","Thomas Steiner",2
"Denzil Correa","Fabrício Benevenuto",2
"Denzil Correa","Ingmar Weber",2
"Leandro Araújo Silva","Denzil Correa",2
"Mainack Mondal","Denzil Correa",2
"Edmon Begoli","Derek Kistler",2
"Derek Kistler","Jack Bates",2
"Edward Daniel Newell","Derek Ruths",2
"Edward Newell","Derek Ruths",2
"Haji Mohammad Saleem","Derek Ruths",2
"Hardik Vala","Derek Ruths",2
"Jad Sassine","Derek Ruths",2
"Stefan Dimitrov","Derek Ruths",2
"Eugenia Giraudy","Derek Willis",2
"Joe Walsh","Derek Willis",2
"Julian Katz-Samuels","Derek Willis",2
"Derek Willis","Lauren Haynes",2
"Matthew Burgess","Derek Willis",2
"Derek Willis","Rayid Ghani",2
"Derrick C. Spell","Jae Young Chung",2
"Derrick C. Spell","Jarrell Waggoner",2
"Derrick C. Spell","Kai-Chen Cheng",2
"Derrick C. Spell","Ling-Yong Wang",2
"Derrick C. Spell","Richard T. Shomer",2
"Derrick C. Spell","Xiao-Han T. Zeng",2
"Liang Ma 0002","Derya Cansever",2
"Derya Cansever","Michelle Vanni",2
"Mudhakar Srivatsa","Derya Cansever",2
"Derya Cansever","Sue Kase",2
"Derya Cansever","Xifeng Yan",2
"Desislava Hristova","Matthew J. Williams",2
"Desislava Hristova","Mirco Musolesi",2
"Desislava Hristova","Pietro Panzarasa",2
"James Caverlee","Dev Rishi Khare",2
"Dipti Shankar","Dhabaleswar K. Panda",4
"Md. Wasi-ur-Rahman","Dhabaleswar K. Panda",2
"Nusrat Sharmin Islam","Dhabaleswar K. Panda",2
"Shashank Gugnani","Dhabaleswar K. Panda",2
"Xiaoyi Lu","Dhabaleswar K. Panda",6
"Dhanya R. Krishnan","Do Le Quoc",2
"Dhanya R. Krishnan","Pramod Bhatotia",2
"Dhanya R. Krishnan","Rodrigo Rodrigues 0001",2
"Dhaval Patel","Nikita Jain",2
"Jia Li","Dhruv Arya",2
"Dhruv Arya","Shakti Sinha",2
"Dhruv Arya","Viet Ha-Thuc",2
